u1,u2,n_groups,n_venues,weight_idf
2563,4502,1,1,0.145983
1041,1075,1,1,0.145983
1041,2066,1,1,0.145983
372,3150,1,1,0.145983
3150,4697,1,1,0.145983
1658,2622,1,1,0.145983
1658,2843,1,1,0.145983
1658,3255,1,1,0.145983
1658,3954,1,1,0.145983
2622,2843,1,1,0.145983
2622,3255,1,1,0.145983
211,2757,1,1,0.145983
2195,2644,1,1,0.145983
694,5364,1,1,0.145983
1658,4333,1,1,0.145983
4252,5364,1,1,0.145983
2017,2317,1,1,0.145983
2142,6387,1,1,0.145983
694,931,1,1,0.145983
694,2953,1,1,0.145983
931,2953,1,1,0.145983
646,2772,1,1,0.145983
646,4845,1,1,0.145983
2772,4845,1,1,0.145983
2843,3289,1,1,0.145983
2843,6085,1,1,0.145983
2843,6387,1,1,0.145983
3289,6085,1,1,0.145983
3289,6387,1,1,0.145983
6085,6387,1,1,0.145983
2066,2441,1,1,0.145983
1028,2154,1,1,0.145983
2066,6387,1,1,0.145983
770,2119,1,1,0.145983
3623,4008,1,1,0.145983
770,1724,1,1,0.145983
770,1485,1,1,0.145983
2702,5962,1,1,0.145983
1621,2195,1,1,0.145983
662,1621,1,1,0.145983
637,2195,1,1,0.145983
637,1621,1,1,0.145983
637,662,1,1,0.145983
2347,6100,1,1,0.145983
4008,5988,1,1,0.145983
3623,5988,1,1,0.145983
646,4567,1,1,0.145983
736,2137,1,1,0.145983
736,4567,1,1,0.145983
2137,4567,1,1,0.145983
569,5364,1,1,0.145983
637,646,1,1,0.145983
637,4567,1,1,0.145983
2058,6387,1,1,0.145983
662,2195,1,1,0.145983
770,6387,1,1,0.145983
3536,6387,1,1,0.145983
2154,2622,1,1,0.145983
654,2622,1,1,0.145983
654,2154,1,1,0.145983
2058,3401,1,1,0.145983
1724,2058,1,1,0.145983
1485,1724,1,1,0.145983
1197,1199,1,1,0.145983
2016,6219,1,1,0.145983
2195,6219,1,1,0.145983
3952,4134,1,1,0.145983
1536,6065,1,1,0.145983
2119,4134,1,1,0.145983
1485,6387,1,1,0.145983
2119,3952,1,1,0.145983
2347,4134,1,1,0.145983
2119,2347,1,1,0.145983
410,4262,1,1,0.144598
324,888,1,1,0.144598
588,1114,1,1,0.144598
410,2299,1,1,0.144598
410,3397,1,1,0.144598
2299,4262,1,1,0.144598
2299,3397,1,1,0.144598
3397,4262,1,1,0.144598
678,1227,1,1,0.144598
2160,3869,1,1,0.144598
2187,2899,1,1,0.144598
1227,1641,1,1,0.144598
1000,1424,1,1,0.144598
1664,4769,1,1,0.144598
426,3869,1,1,0.144598
426,2160,1,1,0.144598
2899,5151,1,1,0.144598
577,5846,1,1,0.144598
28,5679,1,1,0.144598
791,1514,1,1,0.144598
0,4825,1,1,0.144598
1676,3869,1,1,0.144598
239,2896,1,1,0.144598
173,4074,1,1,0.144598
0,380,1,1,0.144598
0,958,1,1,0.144598
448,2497,1,1,0.144598
786,1130,1,1,0.144598
710,4016,1,1,0.144598
595,1471,1,1,0.144598
448,3880,1,1,0.144598
2497,3880,1,1,0.144598
1977,2676,1,1,0.144598
1471,1993,1,1,0.144598
879,2054,1,1,0.144598
1225,4892,1,1,0.144598
449,2621,1,1,0.144598
449,6011,1,1,0.144598
958,2054,1,1,0.144598
2621,6011,1,1,0.144598
1205,6438,1,1,0.144598
451,4486,1,1,0.144598
556,6438,1,1,0.144598
1205,2862,1,1,0.144598
4337,4553,1,1,0.144598
556,1205,1,1,0.144598
105,4281,1,1,0.144598
2175,2347,1,1,0.144598
889,1910,1,1,0.144598
410,2246,1,1,0.144598
426,4309,1,1,0.144598
1121,6012,1,1,0.144598
982,4892,1,1,0.144598
198,5833,1,1,0.144598
2187,3654,1,1,0.144598
329,782,1,1,0.144598
143,982,1,1,0.144598
143,1225,1,1,0.144598
143,4892,1,1,0.144598
982,1225,1,1,0.144598
0,2054,1,1,0.144598
181,4618,1,1,0.144598
3456,5052,1,1,0.144598
1471,4184,1,1,0.144598
449,697,1,1,0.144598
782,5950,1,1,0.144598
667,2554,1,1,0.144598
782,6497,1,1,0.144598
879,958,1,1,0.144598
982,4530,1,1,0.144598
819,4258,1,1,0.144598
0,879,1,1,0.144598
1514,2366,1,1,0.144598
2035,3730,1,1,0.144598
2035,3654,1,1,0.144598
4430,6174,1,1,0.144598
1268,6174,1,1,0.144598
1268,4430,1,1,0.144598
5727,6052,1,1,0.144598
2528,6052,1,1,0.144598
2528,5727,1,1,0.144598
2366,6052,1,1,0.144598
2366,5727,1,1,0.144598
2366,2528,1,1,0.144598
1514,6052,1,1,0.144598
1514,5727,1,1,0.144598
1514,2528,1,1,0.144598
1109,2000,1,1,0.144598
1116,1183,1,1,0.144598
3364,6690,1,1,0.144598
657,770,1,1,0.144598
1097,5710,1,1,0.144598
729,4339,1,1,0.144598
1473,5042,1,1,0.144598
1183,3566,1,1,0.144598
906,3566,1,1,0.144598
906,1183,1,1,0.144598
1109,2757,1,1,0.144598
30,1107,1,1,0.144598
195,4364,1,1,0.144598
291,1368,1,1,0.144598
227,6368,1,1,0.144598
813,2495,1,1,0.144598
2035,5708,1,1,0.144598
2035,6690,1,1,0.144598
3654,3730,1,1,0.144598
3654,5708,1,1,0.144598
442,1183,1,1,0.144598
442,1116,1,1,0.144598
849,4792,1,1,0.144598
276,6066,1,1,0.144598
0,6066,1,1,0.144598
0,276,1,1,0.144598
204,6422,1,1,0.144598
204,5084,1,1,0.144598
276,595,1,1,0.144598
295,442,1,1,0.144598
991,3880,1,1,0.144598
611,3545,1,1,0.144598
595,1120,1,1,0.144598
594,1120,1,1,0.144598
594,595,1,1,0.144598
1150,2116,1,1,0.144598
75,2116,1,1,0.144598
75,1150,1,1,0.144598
3456,6072,1,1,0.144598
475,6072,1,1,0.144598
475,3456,1,1,0.144598
1173,3545,1,1,0.144598
1120,6647,1,1,0.144598
947,6647,1,1,0.144598
947,1120,1,1,0.144598
5708,6690,1,1,0.144598
3730,6690,1,1,0.144598
3730,5708,1,1,0.144598
3654,6690,1,1,0.144598
1268,2558,1,1,0.144598
475,2558,1,1,0.144598
475,1268,1,1,0.144598
1514,2899,1,1,0.144598
1206,3730,1,1,0.144598
1206,2899,1,1,0.144598
1206,2558,1,1,0.144598
1206,1514,1,1,0.144598
729,944,1,1,0.144598
410,944,1,1,0.144598
410,729,1,1,0.144598
123,6237,1,1,0.144598
1503,4258,1,1,0.144598
819,1503,1,1,0.144598
2576,4552,1,1,0.144598
1003,4552,1,1,0.144598
1003,2576,1,1,0.144598
679,4258,1,1,0.144598
4016,5569,1,1,0.144598
1345,2481,1,1,0.144598
143,1153,1,1,0.144598
4074,4167,1,1,0.144598
3531,6310,1,1,0.144598
2864,4040,1,1,0.144598
646,4040,1,1,0.144598
646,2864,1,1,0.144598
530,2576,1,1,0.144598
2000,2196,1,1,0.144598
1065,2000,1,1,0.144598
566,3364,1,1,0.144598
3504,4553,1,1,0.144598
324,1923,1,1,0.144598
1121,6029,1,1,0.144598
1514,2558,1,1,0.144598
1514,3730,1,1,0.144598
4665,6633,1,1,0.144598
2558,3730,1,1,0.144598
854,6633,1,1,0.144598
854,4665,1,1,0.144598
710,6633,1,1,0.144598
710,4665,1,1,0.144598
710,854,1,1,0.144598
420,2117,1,1,0.144598
397,2317,1,1,0.144598
1480,4188,1,1,0.144598
1032,4188,1,1,0.144598
1032,1480,1,1,0.144598
709,4188,1,1,0.144598
709,1480,1,1,0.144598
709,1032,1,1,0.144598
611,1173,1,1,0.144598
2690,3625,1,1,0.144598
976,3625,1,1,0.144598
976,2690,1,1,0.144598
782,3625,1,1,0.144598
782,976,1,1,0.144598
443,1652,1,1,0.144598
2135,4294,1,1,0.144598
2280,4153,1,1,0.144598
1514,4153,1,1,0.144598
1514,2280,1,1,0.144598
3531,4941,1,1,0.144598
410,2156,1,1,0.144598
184,2156,1,1,0.144598
184,410,1,1,0.144598
3489,4448,1,1,0.144598
442,5084,1,1,0.144598
123,5980,1,1,0.144598
1116,5084,1,1,0.144598
1121,3991,1,1,0.144598
324,486,1,1,0.144598
4445,6517,1,1,0.144598
894,3453,1,1,0.144598
1554,3058,1,1,0.144598
2319,4489,1,1,0.144598
1455,4489,1,1,0.144598
1455,2319,1,1,0.144598
1352,3831,1,1,0.144598
159,3831,1,1,0.144598
159,1352,1,1,0.144598
111,3831,1,1,0.144598
111,1352,1,1,0.144598
111,159,1,1,0.144598
184,584,1,1,0.144598
869,936,1,1,0.144598
2022,2835,1,1,0.144598
675,4668,1,1,0.144598
4430,6533,1,1,0.144598
2468,4010,1,1,0.144598
4915,6705,1,1,0.144598
4181,4956,1,1,0.144598
62,123,1,1,0.144598
532,3551,1,1,0.144598
138,3551,1,1,0.144598
138,532,1,1,0.144598
1664,2461,1,1,0.144598
666,2415,1,1,0.144598
517,2415,1,1,0.144598
517,666,1,1,0.144598
170,2415,1,1,0.144598
1150,3826,1,1,0.144598
888,4016,1,1,0.144598
324,2964,1,1,0.144598
3,710,1,1,0.144598
2587,2771,1,1,0.144598
530,1130,1,1,0.144598
1183,5084,1,1,0.144598
159,4713,1,1,0.144598
2461,3027,1,1,0.144598
1149,4486,1,1,0.144598
28,4486,1,1,0.144598
28,1149,1,1,0.144598
779,1616,1,1,0.144598
239,2348,1,1,0.144598
28,2348,1,1,0.144598
28,239,1,1,0.144598
2366,3364,1,1,0.144598
510,3364,1,1,0.144598
510,2366,1,1,0.144598
449,3364,1,1,0.144598
449,2366,1,1,0.144598
449,510,1,1,0.144598
993,1651,1,1,0.144598
2501,2690,1,1,0.144598
782,2501,1,1,0.144598
173,1233,1,1,0.144598
564,4873,1,1,0.144598
1766,6011,1,1,0.144598
584,2558,1,1,0.144598
26,4258,1,1,0.144598
2036,2563,1,1,0.144598
1007,2563,1,1,0.144598
1007,2036,1,1,0.144598
170,666,1,1,0.144598
286,598,1,1,0.144598
3824,6422,1,1,0.144598
4167,6479,1,1,0.144598
1150,3119,1,1,0.144598
380,3119,1,1,0.144598
380,1150,1,1,0.144598
3966,4496,1,1,0.144598
894,4496,1,1,0.144598
894,3966,1,1,0.144598
666,4496,1,1,0.144598
666,3966,1,1,0.144598
666,894,1,1,0.144598
2207,6693,1,1,0.144598
1448,6693,1,1,0.144598
1448,2207,1,1,0.144598
4188,4252,1,1,0.144598
2646,3037,1,1,0.144598
3874,6479,1,1,0.144598
164,6266,1,1,0.144598
3874,4167,1,1,0.144598
1322,6479,1,1,0.144598
1322,4167,1,1,0.144598
1322,3874,1,1,0.144598
442,6479,1,1,0.144598
442,4167,1,1,0.144598
442,3874,1,1,0.144598
442,1322,1,1,0.144598
53,4252,1,1,0.144598
1998,2036,1,1,0.144598
132,3212,1,1,0.144598
225,1205,1,1,0.144598
1057,6422,1,1,0.144598
1057,3824,1,1,0.144598
246,2522,1,1,0.144598
276,3208,1,1,0.144598
164,6690,1,1,0.144598
372,1998,1,1,0.144598
2528,2565,1,1,0.144598
6266,6690,1,1,0.144598
426,2565,1,1,0.144598
2827,4892,1,1,0.144598
182,4995,1,1,0.144598
532,1206,1,1,0.144598
2488,3730,1,1,0.144598
3730,5261,1,1,0.144598
235,5261,1,1,0.144598
235,3730,1,1,0.144598
1124,3668,1,1,0.144598
168,3924,1,1,0.144598
1998,2558,1,1,0.144598
372,2558,1,1,0.144598
848,1708,1,1,0.144598
781,5586,1,1,0.144598
2348,3839,1,1,0.144598
279,5586,1,1,0.144598
426,4140,1,1,0.144598
73,2268,1,1,0.144598
1457,1919,1,1,0.144598
1286,3839,1,1,0.144598
1286,2348,1,1,0.144598
28,4082,1,1,0.144598
12,279,1,1,0.144598
12,781,1,1,0.144598
12,5586,1,1,0.144598
279,781,1,1,0.144598
330,3892,1,1,0.141911
5785,6680,1,1,0.141911
3255,3892,1,1,0.141911
1286,3892,1,1,0.141911
1286,3255,1,1,0.141911
827,3516,1,1,0.141911
330,3255,1,1,0.141911
330,1286,1,1,0.141911
779,6680,1,1,0.141911
1991,3464,1,1,0.141911
1991,3936,1,1,0.141911
82,3464,1,1,0.141911
82,1991,1,1,0.141911
165,314,1,1,0.141911
2163,2658,1,1,0.141911
227,2489,1,1,0.141911
2536,3886,1,1,0.141911
144,2163,1,1,0.141911
144,2658,1,1,0.141911
2119,2496,1,1,0.141911
2119,3403,1,1,0.141911
2496,3403,1,1,0.141911
92,109,1,1,0.141911
92,827,1,1,0.141911
92,3516,1,1,0.141911
92,6680,1,1,0.141911
109,827,1,1,0.141911
1286,6065,1,1,0.141911
109,3516,1,1,0.141911
109,6680,1,1,0.141911
3137,6065,1,1,0.141911
1699,4211,1,1,0.141911
1286,3137,1,1,0.141911
1658,2002,1,1,0.141911
827,6680,1,1,0.141911
671,2996,1,1,0.141911
671,6387,1,1,0.141911
1759,2996,1,1,0.141911
1759,6387,1,1,0.141911
2996,6387,1,1,0.141911
3545,4179,1,1,0.141911
1553,5364,1,1,0.141911
594,1413,1,1,0.141911
1658,5460,1,1,0.141911
2563,5460,1,1,0.141911
1210,6288,1,1,0.141911
1699,5980,1,1,0.141911
705,1699,1,1,0.141911
2492,3758,1,1,0.141911
1244,2643,1,1,0.141911
778,1771,1,1,0.141911
824,1699,1,1,0.141911
824,4211,1,1,0.141911
461,3670,1,1,0.141911
943,4424,1,1,0.141911
217,2541,1,1,0.141911
860,3721,1,1,0.141911
556,1699,1,1,0.141911
556,2720,1,1,0.141911
556,3464,1,1,0.141911
1699,2720,1,1,0.141911
1699,3464,1,1,0.141911
2720,3464,1,1,0.141911
671,1759,1,1,0.141911
4128,5522,1,1,0.141911
3516,6680,1,1,0.141911
836,2295,1,1,0.141911
1445,3733,1,1,0.141911
1445,5820,1,1,0.141911
1890,3733,1,1,0.141911
1890,5820,1,1,0.141911
3733,5820,1,1,0.141911
765,6680,1,1,0.141911
97,577,1,1,0.141911
97,982,1,1,0.141911
577,982,1,1,0.141911
37,1721,1,1,0.141911
4424,5122,1,1,0.141911
1087,2119,1,1,0.141911
1087,3593,1,1,0.141911
700,6164,1,1,0.141911
836,4281,1,1,0.141911
1771,2489,1,1,0.141911
2295,4281,1,1,0.141911
3227,3945,1,1,0.141911
3227,5122,1,1,0.141911
3945,5122,1,1,0.141911
217,4892,1,1,0.141911
958,2208,1,1,0.141911
101,3516,1,1,0.141911
251,2435,1,1,0.141911
251,2761,1,1,0.141911
2435,2761,1,1,0.141911
70,3402,1,1,0.141911
700,3403,1,1,0.141911
1710,4483,1,1,0.141911
1699,4995,1,1,0.141911
1445,1890,1,1,0.141911
1437,2622,1,1,0.141911
283,3437,1,1,0.141911
4327,6680,1,1,0.141911
283,4553,1,1,0.141911
3437,4553,1,1,0.141911
577,3341,1,1,0.141911
2468,4089,1,1,0.141911
944,1571,1,1,0.141911
577,2496,1,1,0.141911
1307,5871,1,1,0.141911
1320,6680,1,1,0.141911
111,1890,1,1,0.141911
649,1699,1,1,0.141911
649,4179,1,1,0.141911
1699,4179,1,1,0.141911
1344,5353,1,1,0.141911
1880,2319,1,1,0.141911
138,3768,1,1,0.141911
6680,6775,1,1,0.141911
559,1307,1,1,0.141911
354,2643,1,1,0.141911
201,1307,1,1,0.141911
201,1437,1,1,0.141911
1307,1437,1,1,0.141911
493,1708,1,1,0.141911
2536,2654,1,1,0.141911
577,4202,1,1,0.141911
1196,1708,1,1,0.141911
3844,4116,1,1,0.141911
824,1715,1,1,0.141911
3697,6680,1,1,0.141911
220,6680,1,1,0.141911
965,6680,1,1,0.141911
753,4651,1,1,0.141911
1460,4995,1,1,0.141911
1699,4040,1,1,0.141911
32,2819,1,1,0.141911
2294,5460,1,1,0.141911
708,3216,1,1,0.141911
1304,3364,1,1,0.141911
3364,6680,1,1,0.141911
3022,3228,1,1,0.141911
2843,3625,1,1,0.141911
1998,4545,1,1,0.141911
1998,6539,1,1,0.141911
1998,6680,1,1,0.141911
4545,6539,1,1,0.141911
6539,6680,1,1,0.141911
991,3352,1,1,0.141911
991,3670,1,1,0.141911
3352,3670,1,1,0.141911
2329,6065,1,1,0.141911
559,5507,1,1,0.141911
971,2054,1,1,0.141911
971,2643,1,1,0.141911
971,3711,1,1,0.141911
971,5285,1,1,0.141911
2054,2643,1,1,0.141911
1437,2819,1,1,0.141911
32,1437,1,1,0.141911
1238,3901,1,1,0.141911
220,1998,1,1,0.141911
3255,3901,1,1,0.141911
3730,3901,1,1,0.141911
2058,2786,1,1,0.141911
2058,6680,1,1,0.141911
2786,6680,1,1,0.141911
925,5042,1,1,0.141911
62,2113,1,1,0.141911
881,1651,1,1,0.141911
881,2195,1,1,0.141911
1651,2195,1,1,0.141911
98,1658,1,1,0.141911
98,2908,1,1,0.141911
1658,2908,1,1,0.141911
990,2113,1,1,0.141911
990,2849,1,1,0.141911
990,4187,1,1,0.141911
2113,2849,1,1,0.141911
2113,4187,1,1,0.141911
2849,4187,1,1,0.141911
1606,5180,1,1,0.141911
461,708,1,1,0.141911
2054,3711,1,1,0.141911
2054,5285,1,1,0.141911
2643,3711,1,1,0.141911
2643,5285,1,1,0.141911
944,2757,1,1,0.141911
1326,2643,1,1,0.141911
1326,2757,1,1,0.141911
2643,2757,1,1,0.141911
466,3545,1,1,0.141911
1107,2848,1,1,0.141911
519,1320,1,1,0.141911
519,2799,1,1,0.141911
519,3670,1,1,0.141911
1320,3670,1,1,0.141911
2799,3670,1,1,0.141911
971,3169,1,1,0.141911
971,5951,1,1,0.141911
3169,5951,1,1,0.141911
2294,5241,1,1,0.141911
2294,5696,1,1,0.141911
5241,5696,1,1,0.141911
413,6480,1,1,0.141911
345,814,1,1,0.141911
345,2643,1,1,0.141911
814,2643,1,1,0.141911
944,2643,1,1,0.141911
944,1326,1,1,0.141911
4151,6856,1,1,0.141911
1596,6288,1,1,0.141911
3711,5285,1,1,0.141911
2806,4387,1,1,0.141911
2806,4536,1,1,0.141911
4387,4536,1,1,0.141911
577,988,1,1,0.141911
1816,4094,1,1,0.141911
2806,4813,1,1,0.141911
646,1596,1,1,0.141911
646,6288,1,1,0.141911
1326,1658,1,1,0.141911
413,6856,1,1,0.141911
1326,6811,1,1,0.141911
1658,6811,1,1,0.141911
1210,3545,1,1,0.141911
1150,6024,1,1,0.141911
475,3137,1,1,0.141911
824,3966,1,1,0.141911
824,5171,1,1,0.141911
3966,5171,1,1,0.141911
413,4151,1,1,0.141911
3255,3730,1,1,0.141911
1238,3730,1,1,0.141911
530,1812,1,1,0.141911
388,612,1,1,0.141911
138,1372,1,1,0.141911
420,974,1,1,0.141911
420,1658,1,1,0.141911
420,2280,1,1,0.141911
420,3507,1,1,0.141911
420,4448,1,1,0.141911
420,6310,1,1,0.141911
974,1658,1,1,0.141911
974,2280,1,1,0.141911
974,3507,1,1,0.141911
974,4448,1,1,0.141911
974,6310,1,1,0.141911
1658,2280,1,1,0.141911
1658,3507,1,1,0.141911
1658,4448,1,1,0.141911
1658,6310,1,1,0.141911
2280,3507,1,1,0.141911
2280,4448,1,1,0.141911
2280,6310,1,1,0.141911
3507,4448,1,1,0.141911
3507,6310,1,1,0.141911
1437,1928,1,1,0.141911
687,2643,1,1,0.141911
1238,3255,1,1,0.141911
612,2643,1,1,0.141911
530,5555,1,1,0.141911
1812,5555,1,1,0.141911
1246,3137,1,1,0.141911
2514,4202,1,1,0.141911
1983,3089,1,1,0.141911
1983,6267,1,1,0.141911
3089,6267,1,1,0.141911
3430,5306,1,1,0.141911
5208,5788,1,1,0.141911
662,3690,1,1,0.141911
662,4196,1,1,0.141911
3690,4196,1,1,0.141911
1304,1928,1,1,0.141911
1928,6680,1,1,0.141911
3531,4202,1,1,0.141911
461,1372,1,1,0.141911
461,2613,1,1,0.141911
1372,2613,1,1,0.141911
3507,4545,1,1,0.141911
1206,6604,1,1,0.141911
612,687,1,1,0.141911
4448,6310,1,1,0.141911
519,782,1,1,0.141911
519,1566,1,1,0.141911
519,1793,1,1,0.141911
3531,5507,1,1,0.141911
3593,4966,1,1,0.141911
3593,5507,1,1,0.141911
4966,5507,1,1,0.141911
144,974,1,1,0.141911
144,2294,1,1,0.141911
974,2294,1,1,0.141911
2058,2961,1,1,0.141911
130,1651,1,1,0.141911
130,3730,1,1,0.141911
1651,3730,1,1,0.141911
917,1304,1,1,0.141911
917,6680,1,1,0.141911
646,1937,1,1,0.141911
646,4202,1,1,0.141911
1937,4202,1,1,0.141911
1538,2205,1,1,0.141911
854,1238,1,1,0.141911
854,3255,1,1,0.141911
854,3730,1,1,0.141911
854,3901,1,1,0.141911
3531,4966,1,1,0.141911
3531,3593,1,1,0.141911
3388,5507,1,1,0.141911
818,3531,1,1,0.141911
782,1566,1,1,0.141911
782,1793,1,1,0.141911
1566,1793,1,1,0.141911
251,1170,1,1,0.141911
251,2832,1,1,0.141911
1170,2832,1,1,0.141911
220,6219,1,1,0.141911
818,925,1,1,0.141911
818,3388,1,1,0.141911
818,3593,1,1,0.141911
3388,4966,1,1,0.141911
818,4966,1,1,0.141911
818,5507,1,1,0.141911
925,3388,1,1,0.141911
925,3531,1,1,0.141911
925,3593,1,1,0.141911
925,4966,1,1,0.141911
925,5507,1,1,0.141911
3388,3531,1,1,0.141911
3388,3593,1,1,0.141911
1413,2459,1,1,0.141911
330,3670,1,1,0.141911
330,3966,1,1,0.141911
1304,1986,1,1,0.141911
1986,4211,1,1,0.141911
1986,6680,1,1,0.141911
4211,6680,1,1,0.141911
1304,2489,1,1,0.141911
2489,6680,1,1,0.141911
1222,2654,1,1,0.141911
1222,5081,1,1,0.141911
2654,5081,1,1,0.141911
1611,1709,1,1,0.141911
1709,6333,1,1,0.141911
700,854,1,1,0.141911
700,2233,1,1,0.141911
700,2461,1,1,0.141911
854,2233,1,1,0.141911
854,2461,1,1,0.141911
2233,2461,1,1,0.141911
577,815,1,1,0.141911
936,2371,1,1,0.141911
1304,4324,1,1,0.141911
1304,6856,1,1,0.141911
4324,6856,1,1,0.141911
1304,4211,1,1,0.141911
854,5951,1,1,0.141911
330,5255,1,1,0.141911
730,4720,1,1,0.141911
1202,3117,1,1,0.141911
1304,3117,1,1,0.141911
2643,2832,1,1,0.141911
2643,3137,1,1,0.141911
2832,3137,1,1,0.141911
251,1342,1,1,0.141911
971,5931,1,1,0.141911
251,1208,1,1,0.141911
251,2724,1,1,0.141911
1208,2724,1,1,0.141911
251,3371,1,1,0.141911
251,4545,1,1,0.141911
3371,4545,1,1,0.141911
1151,1304,1,1,0.141911
1151,1721,1,1,0.141911
1151,6680,1,1,0.141911
1304,1721,1,1,0.141911
1721,6680,1,1,0.141911
687,2319,1,1,0.141911
497,5322,1,1,0.141911
2259,3700,1,1,0.141911
39,1304,1,1,0.141911
39,6680,1,1,0.141911
662,2205,1,1,0.141911
1320,1709,1,1,0.141911
1923,5898,1,1,0.141911
4947,5898,1,1,0.141911
638,2780,1,1,0.141911
577,1636,1,1,0.141911
1149,1998,1,1,0.141911
1149,2382,1,1,0.141911
1149,2764,1,1,0.141911
1149,5828,1,1,0.141911
1998,2382,1,1,0.141911
1998,2764,1,1,0.141911
1998,5828,1,1,0.141911
2382,2764,1,1,0.141911
2382,5828,1,1,0.141911
2764,5828,1,1,0.141911
1150,1304,1,1,0.141911
1150,4179,1,1,0.141911
1304,4179,1,1,0.141911
2346,3043,1,1,0.141911
1923,2033,1,1,0.141911
1460,1699,1,1,0.141911
1460,4040,1,1,0.141911
1923,4947,1,1,0.141911
1150,5898,1,1,0.141911
1150,4947,1,1,0.141911
4892,5508,1,1,0.141911
1460,3286,1,1,0.141911
2542,6680,1,1,0.141911
4074,4151,1,1,0.141911
123,6680,1,1,0.141911
577,580,1,1,0.141911
1437,4903,1,1,0.141911
2455,4462,1,1,0.141911
2373,4892,1,1,0.141911
2373,5508,1,1,0.141911
943,1890,1,1,0.141911
1150,1923,1,1,0.141911
225,6839,1,1,0.141911
1553,3886,1,1,0.141911
725,5506,1,1,0.141911
494,577,1,1,0.141911
494,2119,1,1,0.141911
494,3593,1,1,0.141911
577,2119,1,1,0.141911
577,3593,1,1,0.141911
1304,1699,1,1,0.141911
1202,1304,1,1,0.141911
577,3117,1,1,0.141911
577,1202,1,1,0.141911
251,5899,1,1,0.141911
1026,2326,1,1,0.141911
1026,3966,1,1,0.141911
2326,3966,1,1,0.141911
612,2843,1,1,0.141911
612,5090,1,1,0.141911
2843,5090,1,1,0.141911
1150,4229,1,1,0.141911
824,1658,1,1,0.141911
2100,2514,1,1,0.141911
768,1304,1,1,0.141911
768,3548,1,1,0.141911
768,6680,1,1,0.141911
1304,3548,1,1,0.141911
3548,6680,1,1,0.141911
778,1787,1,1,0.141911
778,2739,1,1,0.141911
1787,2739,1,1,0.141911
1304,5875,1,1,0.141911
1304,6693,1,1,0.141911
5875,6680,1,1,0.141911
5875,6693,1,1,0.141911
2740,6680,1,1,0.141911
1304,2740,1,1,0.141911
1538,3548,1,1,0.141911
1304,2172,1,1,0.141911
330,6509,1,1,0.141911
3670,3966,1,1,0.141911
3670,5255,1,1,0.141911
3670,6509,1,1,0.141911
3966,5255,1,1,0.141911
3966,6509,1,1,0.141911
5255,6509,1,1,0.141911
1304,1553,1,1,0.141911
1553,6680,1,1,0.141911
2172,6680,1,1,0.141911
341,3548,1,1,0.141911
1304,4545,1,1,0.141911
1787,2749,1,1,0.141911
1107,3516,1,1,0.141911
1107,4721,1,1,0.141911
3516,4721,1,1,0.141911
1361,3054,1,1,0.141911
1361,3212,1,1,0.141911
3054,3212,1,1,0.141911
341,1538,1,1,0.141911
6680,6693,1,1,0.141911
251,6680,1,1,0.141911
1393,5380,1,1,0.141911
5899,6680,1,1,0.141911
519,2043,1,1,0.141911
1460,2043,1,1,0.141911
2294,4961,1,1,0.141911
2294,6680,1,1,0.141911
2294,6763,1,1,0.141911
4961,6680,1,1,0.141911
4961,6763,1,1,0.141911
6680,6763,1,1,0.141911
394,3287,1,1,0.141911
394,4094,1,1,0.141911
3287,4094,1,1,0.141911
668,1552,1,1,0.141911
668,4545,1,1,0.141911
1552,4545,1,1,0.141911
1437,1998,1,1,0.141911
580,1214,1,1,0.141911
580,1923,1,1,0.141911
1214,1923,1,1,0.141911
598,5951,1,1,0.141911
1304,3966,1,1,0.141911
3966,6680,1,1,0.141911
519,1460,1,1,0.141911
251,2043,1,1,0.141911
251,1460,1,1,0.141911
507,5317,1,1,0.141911
251,779,1,1,0.141911
251,2522,1,1,0.141911
251,3137,1,1,0.141911
251,4062,1,1,0.141911
779,2522,1,1,0.141911
779,3137,1,1,0.141911
779,4062,1,1,0.141911
2522,3137,1,1,0.141911
3137,4062,1,1,0.141911
1223,3255,1,1,0.141911
251,519,1,1,0.141911
507,2280,1,1,0.141911
1699,5171,1,1,0.141911
4721,4995,1,1,0.141911
4721,6856,1,1,0.141911
4995,6856,1,1,0.141911
705,1448,1,1,0.141911
705,3690,1,1,0.141911
1448,3690,1,1,0.141911
2205,2720,1,1,0.141911
2522,4062,1,1,0.141911
