u1,u2
2638,4234
2330,4234
1738,4234
2330,3420
2024,2846
254,3780
2938,4148
2638,2938
766,2938
2938,3554
2938,3847
253,2938
965,2282
3547,4081
3187,3547
257,2594
257,4550
794,1397
794,3874
738,794
2190,2471
2784,4466
323,2070
323,2469
833,4100
1642,3041
2179,3041
891,3084
3559,4278
2042,2736
552,2665
552,2389
552,1314
314,552
902,2285
1176,3690
1952,4409
363,2179
363,1642
133,363
363,1704
363,1987
363,3298
363,3018
1129,4254
1313,1345
1313,1362
1313,4254
1313,4450
580,1436
580,3339
502,725
869,1817
869,3079
1817,3079
1097,3242
3242,3300
1560,1670
105,1670
1189,3508
1189,1767
1189,1935
1458,4152
2784,4454
1443,1463
378,624
2197,4561
902,4027
2442,3397
2442,3362
360,2442
354,2442
1248,2442
1314,4228
1657,4228
150,4228
859,2487
859,2674
859,4377
946,3729
2760,3332
562,2270
2270,3373
2270,2506
2229,3373
2317,3373
360,3397
150,360
354,360
360,1248
1183,4376
326,2760
2450,2760
467,2760
2476,2506
1772,3546
602,4236
24,3378
3201,3378
4475,4476
2390,4173
1956,4380
1767,1832
1174,2073
1174,2383
1174,3201
2946,4192
2517,4192
3997,4192
314,1977
314,4325
314,1314
314,4392
314,2677
150,314
314,2439
314,2905
314,2517
314,3762
314,983
3626,4334
1055,1153
3698,3750
326,467
326,2450
326,3728
2138,4445
1314,2517
2517,3762
1172,2517
2517,3315
2537,2655
2052,2655
2138,2655
2655,4493
39,4276
2028,4141
1291,4020
799,3767
1377,2031
951,1270
2052,2537
924,1428
57,1925
1619,4496
2384,2552
2141,3593
162,2521
1358,2521
1553,2303
1390,1854
1646,3289
1501,3510
565,4322
2163,3149
2590,4290
2739,2755
242,3407
3140,3141
1709,4191
4191,4544
2827,4322
407,3472
26,3472
1758,4535
36,2773
36,1187
36,2756
36,3421
36,2054
1675,1870
1870,2088
874,2269
216,3870
293,1254
1417,4159
560,587
85,2000
2801,3644
2801,4388
2801,4283
2801,3997
2801,4338
2801,4493
1372,2801
2696,2801
2073,3201
2383,3201
3149,3201
325,2736
4331,4519
3776,3885
2388,3776
2825,4371
837,4215
1942,3444
253,2773
2773,3512
2773,3847
3512,3980
1706,3512
3512,4269
3451,4063
420,596
3187,4081
2002,3380
200,2619
1474,3554
1474,2156
2796,3365
3028,4188
3028,3405
2490,3028
130,4544
1094,3938
843,3938
1314,3885
1314,3629
150,1314
3530,3564
134,2040
618,1717
1717,3546
3817,4450
1818,4214
2043,4214
1121,4214
1121,2043
1792,3151
3151,3741
2743,3151
100,3151
1475,3151
245,2612
967,2079
2110,2186
678,3425
3847,4147
3847,4148
2638,3847
1742,3847
1446,3847
1940,3847
2706,3847
213,3847
3340,3675
3901,4286
2920,3901
1660,2264
3670,4078
905,4078
3817,4322
1366,2774
3631,4524
1058,4524
1789,4524
3417,3976
30,329
25,4021
1261,4477
100,2743
100,3741
1115,3741
380,1475
1475,3559
2905,3131
1804,3131
2344,3131
983,3131
2677,3131
2439,2677
983,2677
2677,2905
2388,2677
1412,3158
766,3554
2439,4392
983,4392
2905,4392
1738,4392
96,4392
4283,4388
3644,4283
2696,4283
2318,3525
845,2318
622,2529
2230,3670
1781,2230
692,2230
96,3900
162,1358
2619,2795
1176,4425
1358,3300
1358,2461
2222,3398
2222,3554
1878,2486
1068,2396
1068,1820
1068,2727
77,2455
107,1233
261,3879
2229,2317
1378,2272
1560,2329
1961,3415
1700,3415
2704,4544
419,2966
1940,3405
1763,3554
835,3554
2076,3934
919,4544
540,2199
605,2172
2990,4454
2461,3300
2034,2345
128,2295
1738,3872
350,1738
2404,3863
947,3940
947,3592
225,465
1230,3404
435,4430
4109,4430
1317,3726
1317,2688
350,2643
1587,2643
378,2530
2847,3885
213,2779
213,3980
1450,1763
3049,3450
2295,2859
25,1210
25,3781
3188,4399
4399,4473
611,1115
1656,3310
3310,4336
2547,3322
728,2592
213,4148
213,1940
3900,4327
876,2449
764,4449
377,1286
919,3494
1963,3494
1020,4029
1397,3874
2594,4550
635,4312
1791,3081
4,1484
2168,3704
989,2168
2206,4048
2629,4048
2706,3189
562,4023
1608,4023
3644,3997
3644,4388
3644,4493
2696,3644
2696,4388
2696,3997
745,4211
1094,3580
843,1094
171,2638
2638,4148
2638,3420
2368,4344
2775,4344
27,3784
422,1865
775,4510
2454,3318
2454,4123
692,2454
1267,4543
825,4543
237,3365
1288,4470
1349,4470
443,4470
2735,3425
3425,3728
81,3697
81,2434
81,117
16,2021
673,3568
673,2623
825,1586
825,1267
2726,2846
2388,3568
983,2388
157,2388
2079,3245
1680,4016
190,2688
146,1248
1248,2088
354,1248
1248,2266
1248,3362
1439,2266
146,1439
131,1439
3148,3196
1980,3511
1250,3511
2620,2973
2332,2973
1288,1349
443,1349
117,2434
1820,2727
3146,4075
2718,3040
3040,4327
2488,4401
951,3394
46,4325
46,3398
3398,3770
3770,4325
2926,3961
1814,2221
1088,3862
983,2439
983,2905
2593,4488
572,1677
585,2905
3056,4320
32,4320
134,4296
1642,2179
133,2179
2179,3298
2179,3018
1987,3534
1274,3643
20,3697
1701,1871
1587,1871
1871,2315
2051,4168
2750,3295
2439,2905
2439,3898
2439,4325
1820,2396
692,4123
1565,1999
133,1987
133,3298
133,3018
523,2722
747,2722
3149,3898
728,3149
13,1115
2928,3985
473,3985
2928,4057
473,4057
473,2928
473,3162
2756,4560
1701,2260
2905,4325
661,2286
3398,4325
1940,4148
3185,3193
157,3568
157,651
685,2582
3728,4302
1115,1458
1115,2560
76,1810
1469,2472
606,4319
3481,3645
2763,3481
540,1339
3898,4237
2141,3684
3015,3797
1164,1918
2560,2859
2859,3092
406,4088
262,1924
542,705
150,1657
3181,3845
261,3845
3865,4060
2585,4412
32,3056
443,1288
2345,4129
71,2630
71,480
480,2630
39,115
2065,4287
3047,4158
3034,3877
276,3855
3622,4500
2799,3774
667,3774
2487,2674
2086,4205
3018,3298
167,2855
2617,3680
2129,2289
756,771
597,3696
3696,4490
181,3696
1454,4490
597,4490
181,597
868,4490
2434,3697
3365,3544
846,3365
921,4377
540,2881
540,3800
181,4492
1656,4336
1300,1323
2881,3358
146,3362
354,3362
2088,3362
354,2088
2294,3546
2073,2383
338,799
799,3895
1187,3421
2054,3421
1675,1761
1675,3716
146,2088
1612,2661
1082,2661
412,3495
1700,1961
2623,3846
1210,3781
4,616
2368,2775
1250,1980
2147,3756
651,2135
1885,4302
667,2799
667,2505
144,921
921,1898
1620,1761
1761,3716
1620,3716
1612,4235
1082,1612
1228,1726
144,1898
144,3101
