venue_id,lat,lng,category_id,category,city,km
1180912,40.7446902844,-73.9968460529,86,Seafood,New York,8.739
1180926,41.8739988667,-87.6208263667,234,Special Event,Chicago,5.542
1180987,42.0632284333,-87.7462986333,19,Italian,Chicago,27.714
1180990,40.7400521658,-73.9236717888,81,South American / Latin,New York,3.902
1180997,41.7948943377,-87.5875300169,15,Mexican,Chicago,5.678
1181003,33.7781663822,-118.1134021282,234,Special Event,Los Angeles,27.703
1181045,34.077751017,-118.154212883,89,Craftsman,Los Angeles,12.355
1181048,40.75883855,-73.97183535,236,Fine Dining,New York,7.976
1181078,40.7166764833,-73.9586646333,28,Dive Bar,New York,4.609
1181093,40.69132506,-74.08635908,15,Mexican,New York,15.379
1181183,34.09876549,-118.32481235,121,Corporate Office,Los Angeles,12.966
1181257,34.0203994532,-118.4928707469,217,Other - Services,Los Angeles,22.501
1181259,40.63856869,-74.02256917,28,Dive Bar,New York,12.541
1181311,41.8733694318,-87.6294684215,241,Bar,Chicago,5.298
1181365,34.1500561,-118.14025145,142,Lab,Los Angeles,19.508
1181393,40.75675904,-73.98425412,19,Italian,New York,8.596
1181418,40.6879169463,-73.9896477948,19,Italian,New York,7.454
1181424,34.163102717,-118.286446883,166,Historic Landmark,Los Angeles,18.444
1181452,41.6551995277,-87.7429264784,100,Steakhouse,Chicago,20.835
1181479,34.0502093711,-118.2468785501,18,Asian,Los Angeles,5.59
1181485,34.159940767,-118.345201967,173,Pet Store,Los Angeles,19.828
1181496,34.0699714422,-118.3076155186,18,Asian,Los Angeles,9.419
1181514,34.0979996964,-118.3056315968,201,Drugstore & Pharmacy,Los Angeles,12.042
1181519,33.832516,-118.349161,173,Pet Store,Los Angeles,20.75
1181531,41.924482584,-87.7238076925,106,Grocery,Chicago,12.855
1181545,41.75916099,-87.78136283,433,Starbucks,Chicago,13.819
1181556,34.0858072042,-118.3832377195,19,Italian,Los Angeles,15.548
1181570,33.824727617,-118.275559717,18,Asian,Los Angeles,19.632
1181609,34.18498206,-118.31401056,202,Discount Store,Los Angeles,21.397
1181610,34.0870088339,-118.1351977587,119,Gas & Automotive,Los Angeles,14.335
1181629,40.778929,-74.135855,24,Pub,New York,20.974
1181634,40.7352912853,-73.9919865131,15,Mexican,New York,7.921
1181640,34.13947424,-118.13188372,11,Mall,Los Angeles,18.944
1181671,33.8265725,-118.35934825,18,Asian,Los Angeles,21.765
1181691,33.8166689833,-118.309772,17,BBQ,Los Angeles,21.119
1181696,40.7744652143,-73.9832919956,49,Luxury Hotel,New York,9.904
1181699,34.0914688253,-118.1445229866,241,Bar,Los Angeles,14.067
1181708,41.623226717,-87.590614117,457,Burger King,Chicago,22.996
1181770,33.9017644167,-118.4176364833,241,Bar,Los Angeles,18.932
1181774,33.954956733,-118.1306494,201,Drugstore & Pharmacy,Los Angeles,12.092
1181802,34.044701783,-118.454520333,18,Asian,Los Angeles,19.493
1181803,40.7420832622,-74.0007183056,155,Pizza,New York,8.9
1181808,34.15639572,-118.483837563,100,Steakhouse,Los Angeles,27.681
1181820,34.100541,-118.332187,16,American,Los Angeles,13.502
1181909,34.036599233,-118.2838847,166,Historic Landmark,Los Angeles,5.13
1182079,33.9207316667,-118.2091265833,154,Burgers,Los Angeles,9.587
1182198,33.9038182167,-118.23494705,89,Craftsman,Los Angeles,10.785
1182761,40.74770617,-73.9893378,49,Luxury Hotel,New York,8.358
1183067,41.9200106,-87.939274783,124,Diner,Chicago,26.772
1183151,40.7445808948,-74.0008005637,153,Other - College & Education,New York,9.029
1183152,40.7439013522,-74.0008351691,153,Other - College & Education,New York,8.997
1183272,40.6755870581,-73.9421510696,57,Other - Travel & Lodging,New York,4.751
1183316,40.940602417,-74.022020083,1,Coffee Shop,New York,27.682
1183381,40.7077139951,-74.0098847899,29,Condo,New York,8.821
1183453,40.670701,-73.997176,121,Corporate Office,New York,8.784
1183528,40.763558134,-73.97234038,121,Corporate Office,New York,8.386
1183548,41.97878065,-87.7579787833,121,Corporate Office,Chicago,19.488
1183580,41.81336992,-87.88000458,117,Salon & Barbershop,Chicago,19.835
1183675,40.7426809554,-74.0002451725,124,Diner,New York,8.893
1183683,40.7740938663,-73.7326169014,433,Starbucks,New York,16.301
1183914,40.80572962,-73.96544212,171,Tea Room,New York,12.006
1183917,40.7238462167,-73.9925553667,202,Discount Store,New York,7.571
1183929,40.7238584333,-73.9926773333,53,Furniture,New York,7.581
1183944,33.83776545,-118.35392332,192,,Los Angeles,20.43
1183960,41.8654776,-87.7705439,124,Diner,Chicago,11.548
1183975,40.66310675,-73.9980852333,121,Corporate Office,New York,9.277
1183988,40.7150158833,-74.2245344833,154,Burgers,New York,26.924
1184093,40.76153055,-73.789861933,95,Train Station,New York,11.407
1184103,41.954641683,-87.673100867,121,Corporate Office,Chicago,14.485
1184113,33.8298225403,-118.08799088,173,Pet Store,Los Angeles,24.116
1184156,41.7206260833,-87.7046403833,117,Salon & Barbershop,Chicago,12.896
1184223,42.0262451172,-87.7538070679,123,Breakfast,Chicago,24.077
1184245,40.7438617,-73.8492742,359,Other - Zoo,New York,6.186
1184262,40.7691921263,-73.9635046892,57,Other - Travel & Lodging,New York,8.403
1184274,40.6079549092,-73.8157761097,164,Subway,New York,13.43
1184317,40.895430961,-73.977324496,18,Asian,New York,21.721
1184362,40.7134953898,-74.0084387155,160,Indian,New York,8.721
1184415,41.89113092,-87.64779961,19,Italian,Chicago,7.202
1184463,33.80322414,-118.1430037,132,Hospital,Los Angeles,24.006
1184507,33.835480967,-118.346393,192,,Los Angeles,20.342
1184549,40.7499310624,-73.9833283424,61,Sports & Outdoors,New York,8.073
1184665,40.7344795017,-73.9993799109,18,Asian,New York,8.468
1184781,40.8177188886,-73.9513885975,103,Theatre,New York,12.819
1185014,40.7472976034,-73.9851951599,64,Other - Food ,New York,8.039
1185096,34.070635283,-118.4041078,222,,Los Angeles,16.228
1185109,41.8913302167,-87.61752555,454,Subway,Chicago,7.468
1185116,40.75563853,-73.99108862,18,Asian,New York,8.975
1185157,40.7185014322,-73.993184154,112,Music,New York,7.506
1185210,40.745169167,-73.978987067,80,Dessert,New York,7.472
1185223,40.7081648,-73.8375751167,38,City Park,New York,5.703
1185231,34.065424307,-118.444286442,148,Medical School,Los Angeles,19.325
1185262,34.1499342,-118.256347167,154,Burgers,Los Angeles,16.682
1185299,41.8951177597,-87.6770728827,16,American,Chicago,8.18
1185307,33.819458,-118.3507843,210,Other - Medical,Los Angeles,22.125
1185321,34.2023667,-118.40510636,16,American,Los Angeles,26.651
1185335,34.06413975,-118.2882551167,119,Gas & Automotive,Los Angeles,7.955
1185440,34.041485,-118.24863,16,American,Los Angeles,4.614
1185467,40.59885562,-73.956273038,192,,New York,12.863
1185522,40.6908842694,-73.8138646588,161,Vegetarian / Vegan,New York,7.931
1185578,40.7202537,-73.988366,217,Other - Services,New York,7.141
1185632,33.877634283,-118.22093955,448,24 Hour Fitness,Los Angeles,13.868
1185642,34.14827485,-118.25511,121,Corporate Office,Los Angeles,16.494
1185653,40.7143375957,-73.9989315253,18,Asian,New York,7.93
1185675,40.7706212185,-73.9661622047,221,,New York,8.663
1185831,34.0324513167,-118.1292962333,154,Burgers,Los Angeles,11.696
1185842,34.16911245,-118.343707033,217,Other - Services,Los Angeles,20.69
1185852,33.870899333,-118.060014333,121,Corporate Office,Los Angeles,22.656
1185853,33.9043325833,-118.3947442667,54,Other - Shopping,Los Angeles,17.071
1185857,40.73493625,-73.882284583,110,Bakery,New York,3.578
1185860,33.9044347333,-118.3947757,453,Banana Republic,Los Angeles,17.066
1185867,33.9043325833,-118.3947442667,11,Mall,Los Angeles,17.071
1185877,40.6459675,-74.0784788333,204,Other - Street Fare,New York,16.15
1185903,41.888753,-87.634902,171,Tea Room,Chicago,6.937
1185921,40.70939594,-73.9929893,121,Corporate Office,New York,7.399
1185996,40.7770842047,-73.9790125911,98,Mediterranean,New York,9.893
1186040,40.71950221,-74.00184154,221,,New York,8.244
1186048,34.06241115,-118.036925167,200,Hardware Store,Los Angeles,20.825
1186151,40.74112955,-74.0533509,37,Playground,New York,13.018
1186152,41.8825422868,-87.6404607296,121,Corporate Office,Chicago,6.227
1186254,40.7432752848,-73.921251297,124,Diner,New York,4.162
1186275,40.781142924,-73.949330929,124,Diner,New York,8.955
1186287,41.86956105,-87.6537490167,80,Dessert,Chicago,4.893
1186296,41.787964392,-87.741359152,241,Bar,Chicago,9.337
1186309,42.0459705591,-87.682185173,18,Asian,Chicago,24.632
1186322,40.7487918167,-73.9898151,117,Salon & Barbershop,New York,8.456
1186376,40.94164687,-73.96118319,155,Pizza,New York,26.418
1186404,41.928136767,-87.949767533,121,Corporate Office,Chicago,27.926
1186423,41.89977198,-87.6243965,239,Accessories,Chicago,8.262
1186451,33.876507533,-118.192975467,60,Other - Architecture,Los Angeles,14.705
1186484,40.7427871227,-74.1747844219,138,Campus Commons,New York,23.044
1186524,40.915167033,-74.058988317,238,,New York,26.435
1186527,34.0979305141,-118.3275037678,186,Bank & Financial,Los Angeles,13.022
1186567,40.7369399071,-73.9961761236,347,Tattoo Parlor,New York,8.318
1186583,40.7366763642,-73.9552086421,15,Mexican,New York,5.291
1186626,33.91675603,-118.13784068,154,Burgers,Los Angeles,13.881
1186661,41.9246649742,-87.6765632629,217,Other - Services,Chicago,11.294
1186679,34.0625041723,-118.3392763138,64,Other - Food ,Los Angeles,10.769
1186686,34.0659803152,-118.237695694,18,Asian,Los Angeles,7.424
1186687,34.0624719858,-118.3391100168,217,Other - Services,Los Angeles,10.755
1186688,40.7170647383,-73.9543819427,360,Gym,New York,4.267
1186691,41.628872583,-87.71700245,55,Other - Parks ,Chicago,22.861
1186700,34.0624827147,-118.3391368389,454,Subway,Los Angeles,10.758
1186701,40.6799141167,-73.9971255,19,Italian,New York,8.347
1186765,33.95135211,-118.13029104,241,Bar,Los Angeles,12.293
1186784,41.9032804833,-87.6759100667,19,Italian,Chicago,9.001
1186799,40.74414585,-74.00152635,103,Theatre,New York,9.062
1186831,40.9113709,-74.0357754,18,Asian,New York,25.155
1186859,34.150765933,-118.404366583,386,Pool / Waterpark,Los Angeles,21.981
1186878,40.820521833,-74.0075694,81,South American / Latin,New York,15.205
1186913,34.1692798833,-118.3474705667,61,Sports & Outdoors,Los Angeles,20.854
1186920,41.647656917,-87.776165933,236,Fine Dining,Chicago,22.823
1186923,33.805774817,-118.165929567,217,Other - Services,Los Angeles,22.949
1187005,34.016283117,-118.4969846,64,Other - Food ,Los Angeles,22.838
1187011,41.92129236,-87.6343742,160,Indian,Chicago,10.551
1187018,41.8856922048,-87.6314132613,124,Diner,Chicago,6.628
1187059,40.76352769,-73.97896671,86,Seafood,New York,8.769
1187073,41.86608159,-87.61279696,100,Steakhouse,Chicago,4.99
1187080,33.858517,-118.137705,150,Fountain,Los Angeles,18.838
1187081,33.80358255,-118.0692185,64,Other - Food ,Los Angeles,27.485
1187085,41.97152075,-87.7648098,155,Pizza,Chicago,19.088
1187108,40.7844946667,-73.97360275,159,Sushi,New York,10.285
1187110,40.827664117,-74.1035986,18,Asian,New York,21.366
1187122,40.7306772,-73.7429995,18,Asian,New York,13.906
1187126,41.932843,-87.64302,159,Sushi,Chicago,11.821
1187130,34.04778468,-118.52845627,153,Other - College & Education,Los Angeles,26.206
1187135,40.7065106,-73.92343187,20,Apartment,New York,1.541
1187157,41.98366731,-87.65884852,81,South American / Latin,Chicago,17.531
1187160,40.73583543,-74.00588852,103,Theatre,New York,9.034
1187165,41.986477,-87.83837,241,Bar,Chicago,24.129
1187174,41.98311255,-87.7130759833,18,Asian,Chicago,18.395
1187205,41.85679795,-87.622169833,159,Sushi,Chicago,3.718
1187243,40.728417,-73.987017,160,Indian,New York,7.261
1187316,33.7896376848,-118.189330101,94,Light Rail,Los Angeles,24.052
1187322,34.083684,-118.35254355,31,Performing Arts,Los Angeles,13.261
1187396,40.73016601,-73.9804753,81,South American / Latin,New York,6.809
1187427,40.855754,-73.933335,20,Apartment,New York,16.614
1187452,33.96228245,-118.4216341833,17,BBQ,Los Angeles,16.372
1187494,34.1401326656,-118.1320166588,54,Other - Shopping,Los Angeles,18.997
1187508,34.140052217,-118.131818917,54,Other - Shopping,Los Angeles,19.0
1187526,34.101276117,-118.074504067,110,Bakery,Los Angeles,19.704
1187531,34.101265633,-118.074519517,186,Bank & Financial,Los Angeles,19.702
1187546,40.6870117284,-73.9910739097,359,Other - Zoo,New York,7.599
1187630,34.145658,-118.149998183,81,South American / Latin,Los Angeles,18.632
1187641,33.910814,-118.338525,89,Craftsman,Los Angeles,12.846
1187647,40.7230394728,-73.9836677409,241,Bar,New York,6.822
1187661,34.14037954,-118.1323505,26,Ultra-lounge,Los Angeles,19.002
1187673,41.9199046667,-87.6876771667,187,Hot Dogs & Sausages,Chicago,11.069
1187685,41.8719954,-87.65649125,87,Duplex,Chicago,5.208
1187728,40.69808512,-73.90781575,20,Apartment,New York,1.109
1187749,42.0116749,-87.8042635,210,Other - Medical,Chicago,24.608
1187750,34.1513685458,-118.1508886814,128,Bridge,Los Angeles,19.147
1187761,40.72216033,-73.94096744,20,Apartment,New York,3.405
1187783,34.1465472593,-118.2261836529,60,Other - Architecture,Los Angeles,16.442
1187809,33.87072271,-118.30867952,15,Mexican,Los Angeles,15.361
1187811,41.8880347582,-87.6288473569,146,Tower,Chicago,6.915
1187831,34.14325642,-118.39206343,236,Fine Dining,Los Angeles,20.614
1187839,40.73053014,-74.16866803,25,Dancefloor,New York,22.344
1187861,40.78768248,-74.13760366,20,Apartment,New York,21.493
1187886,33.8621798518,-118.3998560581,241,Bar,Los Angeles,20.64
1187888,34.090415233,-118.307712067,31,Performing Arts,Los Angeles,11.373
1187891,34.06368136,-118.29199856,177,Karaoke,Los Angeles,8.069
1187898,40.89195,-74.043304,124,Diner,New York,23.539
1187916,40.712428067,-73.95617495,241,Bar,New York,4.323
1187933,41.976552405,-87.668487783,28,Dive Bar,Chicago,16.831
1187971,40.92451232,-73.77033007,89,Craftsman,New York,26.631
1187976,40.680908966,-74.002964625,29,Condo,New York,8.767
1188270,34.001212517,-117.977865683,89,Craftsman,Los Angeles,25.087
1188868,33.855017,-118.355094,124,Diner,Los Angeles,18.813
1189027,40.84826,-73.900997,25,Dancefloor,New York,15.615
1189449,41.7883369722,-87.7803969383,38,City Park,Chicago,12.287
1189643,41.8053097599,-87.8030562401,166,Historic Landmark,Chicago,13.612
1189886,40.59532764,-74.108679473,87,Duplex,New York,21.24
1189992,34.061495567,-118.4472667,361,Doughnuts,Los Angeles,19.422
1190069,41.7982076511,-87.905023098,153,Other - College & Education,Chicago,22.083
1190092,33.8114063333,-118.11602445,1,Coffee Shop,Los Angeles,24.345
1190235,34.061777617,-118.454446283,166,Historic Landmark,Los Angeles,20.053
1190434,41.9683367014,-87.7202993631,17,BBQ,Chicago,17.069
1190448,41.7996553295,-87.7237486839,119,Gas & Automotive,Chicago,7.459
1190455,40.6773265332,-73.9982973614,193,Record Store,New York,8.549
1190473,34.148931483,-118.342393833,118,Health & Fitness,Los Angeles,18.619
1190543,40.765474883,-73.744324567,217,Other - Services,New York,14.995
1190778,40.6699943,-73.9790491667,106,Grocery,New York,7.514
1190797,41.838945783,-87.803101567,208,Other - Place of Worship,Chicago,13.476
1190822,40.67056245,-73.9784427667,217,Other - Services,New York,7.436
1190944,40.723147333,-73.944373533,1,Coffee Shop,New York,3.711
1190978,33.845829707,-118.353758491,119,Gas & Automotive,Los Angeles,19.635
1191098,42.0516583592,-87.7480860022,119,Gas & Automotive,Chicago,26.544
1191163,40.704682966,-73.91396943,110,Bakery,New York,0.817
1191234,40.6616386,-73.9883847167,364,Dog Park,New York,8.693
1191347,40.91875195,-74.0752527833,171,Tea Room,New York,27.47
1191591,41.8805062,-87.9209304,372,Holiday Festivities,Chicago,23.925
1191594,42.03338742,-87.67303931,217,Other - Services,Chicago,23.149
1191618,41.852658033,-87.623899617,64,Other - Food ,Chicago,3.242
1191670,34.0987944603,-118.0507296324,119,Gas & Automotive,Los Angeles,21.395
1191706,42.0410633,-87.68079769,119,Gas & Automotive,Chicago,24.076
1191733,40.7622416,-73.99732375,124,Diner,New York,9.837
1191739,40.8521100667,-73.8769706833,349,Aviary,New York,16.215
1191768,40.73464769,-73.9998483,96,Bookstore,New York,8.511
1191825,40.76063126,-73.98477381,103,Theatre,New York,8.907
1191854,40.6404769421,-73.7862342596,16,American,New York,12.525
1191860,41.829667333,-87.803071067,64,Other - Food ,Chicago,13.409
1191898,41.66061,-87.7950097167,117,Salon & Barbershop,Chicago,22.43
1191939,41.8101142,-87.97536057,64,Other - Food ,Chicago,27.744
1191979,40.763912367,-73.966585983,106,Grocery,New York,8.097
1191990,40.765155983,-73.725115417,54,Other - Shopping,New York,16.459
1192040,34.0589822566,-118.419972439,18,Asian,Los Angeles,16.981
1192044,40.8474238667,-73.8782055,354,Lions,New York,15.684
1192079,40.847842783,-73.87866495,352,Giraffes,New York,15.725
1192106,40.8525338753,-73.9715405069,18,Asian,New York,17.028
1192108,40.74195653,-74.02923327,201,Drugstore & Pharmacy,New York,11.115
1192118,40.7139714173,-73.9552329666,80,Dessert,New York,4.268
1192142,40.84878555,-73.879637733,359,Other - Zoo,New York,15.817
1192232,40.692891193,-73.999315752,20,Apartment,New York,8.104
1192260,40.9239781,-73.7880779,449,,New York,25.975
1192267,33.945055317,-118.359366717,119,Gas & Automotive,Los Angeles,11.791
1192269,40.75289356,-73.97953629,118,Health & Fitness,New York,8.017
1192271,40.753211133,-73.6948354,460,Barnes & Noble,New York,18.432
1192300,41.8869393167,-87.9693225333,200,Hardware Store,Chicago,27.985
1192318,40.8498055075,-73.8802081347,16,American,New York,15.923
1192455,41.899684683,-87.939424383,1,Coffee Shop,Chicago,25.993
1192525,40.901282,-74.027544,110,Bakery,New York,23.844
1192556,40.8524711,-73.970833817,1,Coffee Shop,New York,17.002
1192597,34.10268416,-118.10805013,18,Asian,Los Angeles,17.361
1192696,40.8422863483,-73.9389377832,155,Pizza,New York,15.214
1192781,33.9295162646,-118.1690740585,454,Subway,Los Angeles,10.823
1192782,41.9437462091,-87.6452457905,130,Sports Bar,Chicago,13.036
1192787,33.9295785784,-118.1686127186,15,Mexican,Los Angeles,10.847
1192809,33.9297944511,-118.1691813469,36,Technology,Los Angeles,10.793
1192854,41.9622203333,-87.6858636167,38,City Park,Chicago,15.531
1192871,41.8541035,-87.673459,15,Mexican,Chicago,4.061
1192932,41.8892916039,-87.6247644424,172,Ferry,Chicago,7.11
1192953,33.9398708655,-118.1539356709,64,Other - Food ,Los Angeles,11.099
1192968,33.9398641898,-118.1540134549,242,Movie Rental,Los Angeles,11.094
