userid1,userid2,source
62037,6195,crawl
62037,105005,crawl
62048,25164,crawl
62048,76493,crawl
62048,2047,crawl
62051,23872,crawl
62051,343537,crawl
62051,297071,crawl
62051,71441,crawl
62051,70395,crawl
1110630,91849,crawl
2159213,2148667,crawl
62064,3340,crawl
62064,109967,crawl
62064,194136,crawl
62064,185411,crawl
62064,43568,crawl
62064,308,crawl
62064,2521305,crawl
62064,22111,crawl
62064,67105,crawl
62064,59082,crawl
62064,22352,crawl
62064,22482,crawl
62064,17240,crawl
62064,135259,crawl
62064,114656,crawl
62064,31465,crawl
62064,250819,crawl
62064,100333,crawl
62064,138996,crawl
62064,70645,crawl
62064,56950,crawl
62064,109305,crawl
62064,53371,crawl
62064,54143,crawl
62067,86206,crawl
62067,32845,crawl
62067,81997,crawl
62067,69085,crawl
62068,34288,crawl
62068,63822,crawl
62068,55303,crawl
62072,61650,crawl
62072,149181,crawl
62072,28510,crawl
62075,97,crawl
62075,485,crawl
62075,18433,crawl
62075,588,crawl
62075,34830,crawl
62075,67105,crawl
62075,335928,crawl
62075,86042,crawl
62075,397024,crawl
62075,59493,crawl
2159228,470092,crawl
2159228,2127940,crawl
2159228,2151718,crawl
2159228,2191623,crawl
62077,55466,crawl
62077,52740,crawl
62077,26614,crawl
62077,64263,crawl
62093,165894,crawl
62093,49674,crawl
62093,330251,crawl
62093,93208,crawl
62093,270874,crawl
62093,25632,crawl
62093,67105,crawl
62093,130056,crawl
62093,42051,crawl
62093,225350,crawl
62093,3657,crawl
62093,26700,crawl
62093,30803,crawl
62093,22111,crawl
62093,59493,crawl
62093,221952,crawl
62093,98933,crawl
62093,163459,crawl
62093,3716,crawl
62093,59549,crawl
62093,5279,crawl
62093,71328,crawl
62093,2171565,crawl
62093,51892,crawl
62093,314552,crawl
62093,82617,crawl
62093,129727,crawl
62093,358944,crawl
62093,20681,crawl
62093,8399,crawl
62093,31465,crawl
62093,138996,crawl
62093,6400,crawl
62093,9490,crawl
62093,51332,crawl
62093,58657,crawl
62093,153388,crawl
62093,11575,crawl
62093,219457,crawl
62093,141124,crawl
62093,332105,crawl
62093,1364,crawl
62093,17240,crawl
62093,61860,crawl
62093,147883,crawl
62093,51650,crawl
62093,186311,crawl
62093,338893,crawl
62093,22482,crawl
62093,133080,crawl
62093,1531870,crawl
62093,209904,crawl
62093,343537,crawl
62093,66899,crawl
62093,62964,crawl
62093,151032,crawl
62101,90998,crawl
62101,72113,crawl
62101,75126,crawl
62101,80666,crawl
62104,31465,crawl
62104,35571,crawl
62104,69082,crawl
62105,1824689,crawl
62105,119570,crawl
62105,106389,crawl
62105,185925,crawl
62105,1404584,crawl
62105,54445,crawl
62105,90928,crawl
62105,334777,crawl
62105,2455199,crawl
62105,284607,crawl
62105,72784,crawl
62105,158801,crawl
62105,468,crawl
62105,714585,crawl
62105,89307,crawl
62105,294503,crawl
62105,2326506,crawl
62105,160620,crawl
62105,805238,crawl
62105,88955,crawl
62106,26656,crawl
62106,124406,crawl
62106,45711,crawl
62110,25632,crawl
62110,965,crawl
62118,1793,crawl
62118,147082,crawl
62118,221455,crawl
62118,198041,crawl
62118,25632,crawl
62118,284839,crawl
62118,40489,crawl
62118,8109,crawl
62118,223923,crawl
62118,129727,crawl
62118,237051,crawl
62118,128586,crawl
62118,30803,crawl
62118,378586,crawl
62118,63196,crawl
62118,31465,crawl
62118,89685,crawl
62118,11000,crawl
62118,26623,crawl
62127,97410,crawl
62127,95235,crawl
62127,184850,crawl
62127,62238,crawl
62127,2723,crawl
62127,60462,crawl
62127,1071,crawl
62127,327,crawl
62127,97609,crawl
62127,358603,crawl
62127,214146,crawl
62127,92135,crawl
62131,380306,crawl
62139,103324,crawl
62139,22482,crawl
62139,31465,crawl
62139,243434,crawl
62140,143469,crawl
62140,2545,crawl
62140,132467,crawl
62140,39796,crawl
62140,137173,crawl
62140,61788,crawl
62140,58654,crawl
62143,73602,crawl
62143,3340,crawl
62143,89617,crawl
62143,7479,crawl
62144,6530,crawl
62144,44164,crawl
62144,32901,crawl
62144,155656,crawl
62144,71957,crawl
62144,25632,crawl
62144,2137378,crawl
62144,856620,crawl
62144,8109,crawl
62144,66990,crawl
62144,6899,crawl
62144,51892,crawl
62144,11575,crawl
62144,2189108,crawl
62144,22623,crawl
62144,189,crawl
62144,352319,crawl
62144,219457,crawl
62144,73540,crawl
62144,6854,crawl
62144,59082,crawl
62144,148558,crawl
62144,89685,crawl
62144,70742,crawl
62144,309480,crawl
62144,36329,crawl
62144,283760,crawl
62144,65651,crawl
62144,42345,crawl
62144,114680,crawl
62144,199548,crawl
62146,74247,crawl
62146,58762,crawl
62146,68762,crawl
62146,20380,crawl
62146,25642,crawl
62146,25738,crawl
62146,9298,crawl
62146,87894,crawl
62146,165216,crawl
62146,343537,crawl
62146,2041,crawl
2159300,2192974,crawl
2159300,12854,crawl
2159300,2159551,crawl
62173,3211,crawl
62173,6928,crawl
62173,28819,crawl
62173,2382651,crawl
62173,7899,crawl
62173,862,crawl
62173,343537,crawl
62173,1016,crawl
62173,58362,crawl
62181,95235,crawl
62181,206616,crawl
62181,62238,crawl
62181,2723,crawl
62181,2092335,crawl
62181,90823,crawl
62181,198988,crawl
62181,9298,crawl
62181,92135,crawl
62183,88108,crawl
62183,69997,crawl
62183,67890,crawl
62183,28499,crawl
62183,162143,crawl
62199,52267,crawl
62199,87125,crawl
62199,10554,crawl
62199,96702,crawl
62203,98377,crawl
62213,1396482,crawl
62213,155297,crawl
62213,144549,crawl
62213,2375482,crawl
62213,19850,crawl
62213,2149703,crawl
62213,2142030,crawl
62213,118481,crawl
62213,285141,crawl
62213,535662,crawl
62213,209906,crawl
62215,18539,crawl
62215,61775,crawl
62222,162331,crawl
62222,3241,crawl
62222,6834,crawl
62222,16958,crawl
62222,54617,crawl
62222,2915,crawl
2282286,177280,crawl
2282286,396739,crawl
2282286,21894,crawl
2282286,182928,crawl
2282286,23409,crawl
2282286,74868,crawl
2282286,79000,crawl
2282286,347288,crawl
2282286,347291,crawl
2282286,74046,crawl
62234,14988,crawl
62238,1,crawl
62238,2,crawl
62238,3,crawl
62238,4,crawl
62238,5,crawl
62238,12,crawl
62238,95235,crawl
62238,29,crawl
62238,309765,crawl
62238,3104,crawl
62238,33,crawl
62238,1057970,crawl
62238,60462,crawl
62238,1071,crawl
62238,2576432,crawl
62238,6716,crawl
62238,5182,crawl
62238,1613,crawl
62238,108126,crawl
62238,170096,crawl
62238,120,crawl
62238,97410,crawl
62238,3717,crawl
62238,2696,crawl
62238,114826,crawl
62238,360085,crawl
62238,1698,crawl
62238,1699,crawl
62238,1344683,crawl
62238,62127,crawl
62238,184850,crawl
62238,691,crawl
62238,181,crawl
62238,2754,crawl
62238,310981,crawl
62238,198,crawl
62238,358603,crawl
62238,118999,crawl
62238,3809,crawl
62238,234723,crawl
62238,62181,crawl
62238,26342,crawl
62238,243446,crawl
62238,262903,crawl
62238,14074,crawl
62238,61704,crawl
62238,2635991,crawl
62238,214146,crawl
62238,39192,crawl
62238,71962,crawl
62238,58654,crawl
62238,283456,crawl
62238,327,crawl
62238,97609,crawl
62238,99147,crawl
62238,12429,crawl
62238,2375482,crawl
62238,141154,crawl
62238,61797,crawl
62238,135740,crawl
62238,33142,crawl
62238,102783,crawl
62238,2319769,crawl
62238,26523,crawl
62238,97699,crawl
62238,943,crawl
62238,198988,crawl
62238,3661,crawl
62238,2723,crawl
62238,92135,crawl
62238,13800,crawl
62238,41456,crawl
62238,343537,crawl
2159397,2170208,crawl
62265,334080,crawl
62265,3529,crawl
62265,229355,crawl
62265,204,crawl
62265,272565,crawl
62265,81622,crawl
62265,335931,crawl
62273,4865,crawl
62273,93058,crawl
62273,39811,crawl
62273,7428,crawl
62273,130056,crawl
62273,49674,crawl
62273,278,crawl
62273,56862,crawl
62273,131879,crawl
62273,194998,crawl
62273,79812,crawl
62273,22482,crawl
62273,53993,crawl
62273,103156,crawl
62273,150134,crawl
62273,165753,crawl
2159428,20427,crawl
62277,102194,crawl
62286,43161,crawl
62286,40235,crawl
62286,62364,crawl
62286,107182,crawl
62291,332134,crawl
62291,44684,crawl
62291,154335,crawl
62292,119459,crawl
62292,45547,crawl
62292,104818,crawl
62292,65151,crawl
62293,294402,crawl
62293,55466,crawl
62293,198187,crawl
62296,32004,crawl
62296,301,crawl
62296,95587,crawl
62296,196715,crawl
62296,343537,crawl
62296,28410,crawl
62296,20458,crawl
62299,246031,crawl
62299,130089,crawl
62299,188855,crawl
62299,148024,crawl
62299,118852,crawl
62299,61015,crawl
62299,39653,crawl
62299,317113,crawl
62299,110190,crawl
62299,39796,crawl
62299,129657,crawl
62300,3809,crawl
62300,6404,crawl
62302,6437,crawl
62302,44731,crawl
2159455,2293014,crawl
2159455,2148067,crawl
2159455,2533231,crawl
2159455,2294804,crawl
2159455,243446,crawl
2159455,2143005,crawl
2159455,2148319,crawl
62313,138607,crawl
62313,52982,crawl
62313,53399,crawl
62313,344,crawl
62315,31465,crawl
62322,51252,crawl
62322,236543,crawl
62328,50657,crawl
62335,68610,crawl
62335,105988,crawl
62335,389,crawl
62335,165894,crawl
62335,1163,crawl
62335,354093,crawl
62335,917,crawl
62335,59417,crawl
62335,68762,crawl
62335,43803,crawl
62335,143194,crawl
62335,5279,crawl
62335,25632,crawl
62335,950,crawl
62335,64446,crawl
62335,23872,crawl
62335,139206,crawl
62335,1364,crawl
62335,89685,crawl
62335,133080,crawl
62335,93531,crawl
62335,343537,crawl
62335,2295037,crawl
62335,268926,crawl
62341,130347,crawl
62341,12584,crawl
62341,105,crawl
62341,85200,crawl
62341,65208,crawl
62341,151773,crawl
62341,157695,crawl
62346,13415,crawl
62346,259308,crawl
2159499,470092,crawl
62361,38117,crawl
62361,2156289,crawl
62361,2559884,crawl
62361,128589,crawl
62361,110,crawl
62361,2145935,crawl
62361,51897,crawl
62364,18243,crawl
62364,112708,crawl
62364,62286,crawl
62364,17390,crawl
62369,92563,crawl
62369,70645,crawl
62369,12025,crawl
62412,1249830,crawl
62460,151296,crawl
62460,309765,crawl
62460,66951,crawl
62460,91656,crawl
62460,21386,crawl
62460,141195,crawl
62460,2262099,crawl
62460,156994,crawl
62460,71442,crawl
62460,209173,crawl
62460,140957,crawl
62460,1664816,crawl
62460,2380553,crawl
62460,2403700,crawl
62460,74555,crawl
62460,277822,crawl
62460,20672,crawl
62460,175392,crawl
62460,147012,crawl
62460,2124,crawl
62460,35021,crawl
62460,87251,crawl
62460,2268281,crawl
62460,147800,crawl
62460,277785,crawl
62460,670431,crawl
62460,3170,crawl
62460,234212,crawl
62460,2247269,crawl
62460,830701,crawl
62460,89454,crawl
62460,2375280,crawl
62460,50169,crawl
62468,54486,crawl
62474,4118,crawl
62474,1956026,crawl
62474,84521,crawl
62474,112939,crawl
62474,182086,crawl
62474,128161,crawl
62474,221367,crawl
62474,150498,crawl
62474,83945,crawl
62474,225135,crawl
62474,149631,crawl
62510,56513,crawl
62510,139970,crawl
62510,230883,crawl
62510,207173,crawl
62510,21724,crawl
62510,252312,crawl
62510,67730,crawl
62510,385561,crawl
62510,308409,crawl
62510,341669,crawl
62510,41084,crawl
62510,138846,crawl
2107575,547335,crawl
2107575,303880,crawl
2107575,159370,crawl
2107575,2113179,crawl
2107575,23582,crawl
2107575,1628,crawl
2107575,108094,crawl
2107575,25080,crawl
2107575,151129,crawl
2107575,90464,crawl
2107575,82152,crawl
2107575,16958,crawl
2107575,292252,crawl
62548,228737,crawl
62548,92354,crawl
62548,49859,crawl
62548,73966,crawl
62548,29810,crawl
62548,2310748,crawl
2159702,2603886,crawl
62552,221952,crawl
62552,130056,crawl
62552,4362,crawl
62552,74989,crawl
62552,5779,crawl
62552,4392,crawl
62552,147628,crawl
62552,135214,crawl
62552,82617,crawl
62552,60479,crawl
62552,66642,crawl
62552,58068,crawl
62552,143194,crawl
62552,5084,crawl
62552,76637,crawl
62552,2915,crawl
62552,156904,crawl
62552,22482,crawl
62552,4092,crawl
62564,63078,crawl
62564,25101,crawl
62564,107758,crawl
62564,77918,crawl
62571,31465,crawl
62571,82707,crawl
62571,2299899,crawl
2159724,2340911,crawl
2159724,2184498,crawl
2159724,2159767,crawl
2159724,2193657,crawl
2159724,2143807,crawl
62575,64321,crawl
62575,75178,crawl
62575,2208718,crawl
62575,93775,crawl
62575,2181909,crawl
62575,66934,crawl
62575,61114,crawl
62575,2209852,crawl
62603,21641,crawl
62603,19236,crawl
62603,16698,crawl
62603,105428,crawl
62603,19035,crawl
62607,94369,crawl
2159767,2159724,crawl
62620,108424,crawl
62620,155490,crawl
62620,44691,crawl
62622,71437,crawl
62622,172686,crawl
62622,61605,crawl
62622,2087993,crawl
62622,60988,crawl
62622,102737,crawl
62622,149349,crawl
62622,180087,crawl
62622,53884,crawl
62663,224768,crawl
62663,51332,crawl
62663,1159,crawl
62663,130056,crawl
62663,246031,crawl
62663,68762,crawl
62663,289541,crawl
62663,25632,crawl
62663,2171565,crawl
62663,240949,crawl
62663,148024,crawl
62663,189502,crawl
62663,255832,crawl
62663,61015,crawl
62663,289295,crawl
62663,39653,crawl
62663,94566,crawl
62663,216296,crawl
62663,63600,crawl
62663,39796,crawl
62663,310846,crawl
62663,114680,crawl
62663,129657,crawl
62663,76543,crawl
62682,110190,crawl
62682,129657,crawl
62682,61788,crawl
62703,31465,crawl
62710,15649,crawl
62710,118403,crawl
62710,100,crawl
62710,197,crawl
62710,69832,crawl
62710,55109,crawl
62710,7693,crawl
62710,110,crawl
62710,26157,crawl
62710,1363,crawl
62710,10070,crawl
62710,54071,crawl
62710,46139,crawl
62710,50175,crawl
62713,78976,crawl
62713,382216,crawl
62713,2529313,crawl
62713,252074,crawl
62713,130603,crawl
62713,2111679,crawl
62713,132182,crawl
62713,362367,crawl
62735,52872,crawl
62735,77858,crawl
62748,2696,crawl
62748,22482,crawl
62748,210517,crawl
62748,52951,crawl
62748,44440,crawl
62753,38141,crawl
62753,29214,crawl
2159910,75317,crawl
62762,58833,crawl
62762,59519,crawl
62779,22956,crawl
62779,6414,crawl
62779,20247,crawl
62779,52217,crawl
62779,6303,crawl
62783,6400,crawl
62783,147472,crawl
62783,113172,crawl
62783,17185,crawl
62783,213170,crawl
62783,52533,crawl
62783,7350,crawl
62783,107714,crawl
62783,121925,crawl
62783,110161,crawl
62783,25814,crawl
62783,138996,crawl
62784,165894,crawl
62784,130056,crawl
62784,524,crawl
62784,25632,crawl
62784,67105,crawl
62784,51242,crawl
62784,66608,crawl
62784,20535,crawl
62784,13369,crawl
62784,53316,crawl
62784,26700,crawl
62784,30803,crawl
62784,89685,crawl
62784,246372,crawl
62784,142962,crawl
62784,78976,crawl
62784,57994,crawl
62784,64673,crawl
62784,134002,crawl
62784,46768,crawl
62784,51892,crawl
62784,7864,crawl
62784,93372,crawl
62784,20681,crawl
62784,31465,crawl
62784,76543,crawl
62784,6400,crawl
62784,3340,crawl
62784,246031,crawl
62784,9490,crawl
62784,58657,crawl
62784,2124,crawl
62784,11575,crawl
62784,217930,crawl
62784,22352,crawl
62784,17240,crawl
62784,182113,crawl
62784,2410,crawl
62784,137960,crawl
62784,189840,crawl
62784,28053,crawl
62784,154542,crawl
62784,138996,crawl
62784,100813,crawl
62784,22482,crawl
62784,101846,crawl
62784,34273,crawl
62784,4586,crawl
62784,51691,crawl
62788,26593,crawl
62788,6019,crawl
62788,4390,crawl
62788,154125,crawl
62788,209358,crawl
62788,142034,crawl
62788,111956,crawl
62788,144341,crawl
62788,261116,crawl
62821,89192,crawl
62826,165388,crawl
62826,116913,crawl
62826,51892,crawl
62826,270409,crawl
62826,369379,crawl
62826,100200,crawl
62826,31465,crawl
62826,111220,crawl
62826,16118,crawl
62826,114680,crawl
62827,192737,crawl
62827,107747,crawl
62827,23940,crawl
62827,131879,crawl
62827,100200,crawl
62827,149610,crawl
62827,27435,crawl
62827,8109,crawl
62827,830701,crawl
62827,25649,crawl
62827,1304927,crawl
62827,12503,crawl
62827,5279,crawl
62834,8128,crawl
62834,37286,crawl
62834,12107,crawl
62834,39307,crawl
62834,51892,crawl
62837,78852,crawl
62837,28590,crawl
62837,109073,crawl
62837,76664,crawl
62837,49305,crawl
62837,76570,crawl
62837,176891,crawl
62837,1240250,crawl
62840,9298,crawl
62840,9751,crawl
62840,54335,crawl
62850,127160,crawl
62856,172964,crawl
62856,269224,crawl
62856,31576,crawl
62865,151052,crawl
62865,753936,crawl
62865,71441,crawl
62865,222490,crawl
62865,236591,crawl
62865,18336,crawl
62865,9635,crawl
62865,2230181,crawl
62865,121638,crawl
62865,115884,crawl
62865,239533,crawl
62865,51892,crawl
62865,146869,crawl
62865,188855,crawl
62865,183992,crawl
62865,152249,crawl
62865,1466,crawl
62865,149564,crawl
62865,27455,crawl
62865,156994,crawl
62865,141124,crawl
62865,133199,crawl
62865,22482,crawl
62865,17240,crawl
62865,37594,crawl
62865,916497,crawl
62865,76390,crawl
62865,90342,crawl
62865,117480,crawl
62865,214176,crawl
62865,56950,crawl
62865,108537,crawl
62871,259113,crawl
62871,13612,crawl
62871,10414,crawl
62871,101849,crawl
62871,15547,crawl
62871,13468,crawl
62876,108126,crawl
62876,16366,crawl
62876,21235,crawl
62880,7706,crawl
62880,135194,crawl
62880,10816,crawl
62880,338283,crawl
62880,64615,crawl
62888,123914,crawl
62888,15117,crawl
62888,109967,crawl
62888,51737,crawl
62888,99567,crawl
62888,98087,crawl
62888,105010,crawl
62888,17466,crawl
62888,16958,crawl
62888,151618,crawl
62888,925387,crawl
62888,151129,crawl
62888,10850,crawl
62888,128228,crawl
62888,39653,crawl
62888,117480,crawl
62888,97257,crawl
62888,976492,crawl
62888,18675,crawl
62888,906878,crawl
2160043,194912,crawl
2160043,4918,crawl
62896,89953,crawl
62896,54452,crawl
62896,16570,crawl
62896,10683,crawl
62896,1245,crawl
62902,205570,crawl
62902,3340,crawl
62902,3471,crawl
62902,359443,crawl
62902,158490,crawl
62902,68384,crawl
62902,70945,crawl
62902,806,crawl
62902,558,crawl
62902,67899,crawl
62902,20681,crawl
62902,1626,crawl
62902,14439,crawl
62910,196832,crawl
62910,236642,crawl
62910,184635,crawl
62910,222241,crawl
62910,16906,crawl
62910,16827,crawl
62910,96074,crawl
62915,100353,crawl
62915,2,crawl
62915,3716,crawl
62915,9744,crawl
62915,120559,crawl
62915,25344,crawl
62915,31910,crawl
62915,100415,crawl
62915,130629,crawl
62915,122694,crawl
62915,88282,crawl
62915,9574,crawl
62915,4975,crawl
62915,50416,crawl
62932,30603,crawl
62932,12723,crawl
62932,3827,crawl
62932,56757,crawl
62932,68762,crawl
62949,72611,crawl
62949,12356,crawl
62949,72138,crawl
62949,57584,crawl
62949,278,crawl
62949,61114,crawl
62949,52124,crawl
62949,73311,crawl
62960,56218,crawl
62964,51968,crawl
62964,130056,crawl
62964,143503,crawl
62964,11788,crawl
62964,53263,crawl
62964,93208,crawl
62964,150533,crawl
62964,25632,crawl
62964,67105,crawl
62964,154148,crawl
62964,6182,crawl
62964,221952,crawl
62964,56926,crawl
62964,13369,crawl
62964,64063,crawl
62964,67,crawl
62964,70213,crawl
62964,141896,crawl
62964,58443,crawl
62964,2124,crawl
62964,65101,crawl
62964,145487,crawl
62964,56400,crawl
62964,55377,crawl
62964,30803,crawl
62964,89685,crawl
62964,5725,crawl
62964,22111,crawl
62964,111554,crawl
62964,10850,crawl
62964,27237,crawl
62964,8294,crawl
62964,74858,crawl
62964,143976,crawl
62964,85106,crawl
62964,98933,crawl
62964,49783,crawl
62964,72314,crawl
62964,54719,crawl
62964,2684,crawl
62964,8319,crawl
62964,78976,crawl
62964,57985,crawl
62964,185411,crawl
62964,93364,crawl
62964,76543,crawl
62964,55233,crawl
62964,100490,crawl
62964,59417,crawl
62964,28312,crawl
62964,5279,crawl
62964,71328,crawl
62964,65703,crawl
62964,48299,crawl
62964,84655,crawl
62964,131879,crawl
62964,51892,crawl
62964,7350,crawl
62964,145597,crawl
62964,144062,crawl
62964,129727,crawl
62964,20672,crawl
62964,188213,crawl
62964,107714,crawl
62964,20681,crawl
62964,155544,crawl
62964,12503,crawl
62964,189352,crawl
62964,134693,crawl
62964,70372,crawl
62964,51750,crawl
62964,54504,crawl
62964,31465,crawl
62964,237,crawl
62964,22257,crawl
62964,138996,crawl
62964,138690,crawl
62964,109305,crawl
62964,37115,crawl
62964,11007,crawl
62964,6400,crawl
62964,92715,crawl
62964,142086,crawl
62964,7431,crawl
62964,149770,crawl
62964,3340,crawl
62964,9490,crawl
62964,337938,crawl
62964,3864,crawl
62964,25369,crawl
62964,124381,crawl
62964,58657,crawl
62964,332073,crawl
62964,153388,crawl
62964,69597,crawl
62964,68912,crawl
62964,11575,crawl
62964,141124,crawl
62964,129850,crawl
62964,51003,crawl
62964,25917,crawl
62964,14655,crawl
62964,23872,crawl
62964,141195,crawl
62964,73540,crawl
62964,67912,crawl
62964,62093,crawl
62964,67411,crawl
62964,1364,crawl
62964,17240,crawl
62964,143194,crawl
62964,93531,crawl
62964,56668,crawl
62964,100200,crawl
62964,2410,crawl
62964,137960,crawl
62964,134002,crawl
62964,66953,crawl
62964,139658,crawl
62964,189840,crawl
62964,917,crawl
62964,135576,crawl
62964,123260,crawl
62964,18336,crawl
62964,50082,crawl
62964,149659,crawl
62964,343537,crawl
