from_group,to_group,from_poi,to_poi,gap_min,n_shared,jaccard,members
28426,33829,14631,28269,90,2,1.0,26914|27562
30513,1577,18217,88,5,2,1.0,26914|27562
30513,3531,18217,182,36,2,1.0,26914|27562
30513,3639,18217,184,33,2,1.0,26914|27562
30513,4052,18217,197,9,2,1.0,26914|27562
30513,4064,18217,199,15,2,1.0,26914|27562
30513,4081,18217,201,21,2,1.0,26914|27562
30513,4088,18217,202,40,2,1.0,26914|27562
30513,8652,18217,451,23,2,1.0,26914|27562
30513,17315,18217,2824,19,2,1.0,26914|27562
30513,20135,18217,4603,5,2,1.0,26914|27562
30513,24466,18217,8847,22,2,1.0,26914|27562
30513,24707,18217,9197,16,2,1.0,26914|27562
30513,24711,18217,9199,19,2,1.0,26914|27562
30513,26086,18217,10722,26,2,1.0,26914|27562
30513,27207,18217,12541,25,2,1.0,26914|27562
30513,27231,18217,12545,25,2,1.0,26914|27562
30513,27253,18217,12560,7,2,1.0,26914|27562
30513,33210,18217,26108,39,2,1.0,26914|27562
30513,33932,18217,28706,12,2,1.0,26914|27562
30513,34022,18217,29062,40,2,1.0,26914|27562
30513,34151,18217,29478,19,2,1.0,26914|27562
30513,36054,18217,39780,37,2,1.0,26914|27562
30535,2610,18246,96,61,2,1.0,26914|27562
30535,3261,18246,174,18,2,1.0,26914|27562
30535,3477,18246,181,18,2,1.0,26914|27562
30535,3636,18246,184,18,2,1.0,26914|27562
30535,4383,18246,207,19,2,1.0,26914|27562
30535,4562,18246,209,17,2,1.0,26914|27562
30535,6087,18246,225,1,2,1.0,26914|27562
30535,10743,18246,551,28,2,1.0,26914|27562
30535,10863,18246,555,14,2,1.0,26914|27562
30535,11783,18246,740,47,2,1.0,26914|27562
30535,18985,18246,3745,26,2,1.0,26914|27562
30535,22049,18246,6251,45,2,1.0,26914|27562
30535,22389,18246,6551,35,2,1.0,26914|27562
30535,23097,18246,7438,60,2,1.0,26914|27562
30535,23753,18246,8046,15,2,1.0,26914|27562
30535,27241,18246,12554,2,2,1.0,26914|27562
30535,27916,18246,13551,41,2,1.0,26914|27562
30535,32685,18246,24512,68,2,1.0,26914|27562
30535,36132,18246,40451,1,2,1.0,26914|27562
30632,2346,18575,95,155,2,0.6667,26914|27562
30632,23098,18575,7438,158,2,0.6667,26914|27562
30632,32686,18575,24512,154,2,0.6667,26914|27562
30632,36207,18575,41409,160,2,0.6667,26914|27562
30932,2348,19562,95,83,2,1.0,26914|27562
30932,16944,19562,2637,133,2,1.0,26914|27562
30932,33400,19562,26667,1,2,1.0,26914|27562
31970,2610,22331,96,62,2,1.0,26914|27562
31970,3261,22331,174,19,2,1.0,26914|27562
31970,3477,22331,181,19,2,1.0,26914|27562
31970,3636,22331,184,19,2,1.0,26914|27562
31970,4383,22331,207,20,2,1.0,26914|27562
31970,4562,22331,209,18,2,1.0,26914|27562
31970,6087,22331,225,2,2,1.0,26914|27562
31970,10743,22331,551,29,2,1.0,26914|27562
31970,10863,22331,555,15,2,1.0,26914|27562
31970,11783,22331,740,48,2,1.0,26914|27562
31970,18985,22331,3745,27,2,1.0,26914|27562
31970,22049,22331,6251,46,2,1.0,26914|27562
31970,22389,22331,6551,36,2,1.0,26914|27562
31970,23097,22331,7438,61,2,1.0,26914|27562
31970,23737,22331,8045,1,2,1.0,26914|27562
31970,23753,22331,8046,16,2,1.0,26914|27562
31970,25252,22331,9831,1,2,1.0,26914|27562
31970,27241,22331,12554,3,2,1.0,26914|27562
31970,27916,22331,13551,42,2,1.0,26914|27562
31970,30535,22331,18246,1,2,1.0,26914|27562
31970,32685,22331,24512,69,2,1.0,26914|27562
31970,36132,22331,40451,2,2,1.0,26914|27562
31985,2610,22335,96,64,2,1.0,26914|27562
31985,3261,22335,174,21,2,1.0,26914|27562
31985,3477,22335,181,21,2,1.0,26914|27562
31985,3636,22335,184,21,2,1.0,26914|27562
31985,4383,22335,207,22,2,1.0,26914|27562
31985,4562,22335,209,20,2,1.0,26914|27562
31985,6087,22335,225,4,2,1.0,26914|27562
31985,10743,22335,551,31,2,1.0,26914|27562
31985,10863,22335,555,17,2,1.0,26914|27562
31985,11783,22335,740,50,2,1.0,26914|27562
31985,13713,22335,1326,1,2,1.0,26914|27562
31985,18985,22335,3745,29,2,1.0,26914|27562
31985,22049,22335,6251,48,2,1.0,26914|27562
31985,22389,22335,6551,38,2,1.0,26914|27562
31985,23097,22335,7438,63,2,1.0,26914|27562
31985,23737,22335,8045,3,2,1.0,26914|27562
31985,23753,22335,8046,18,2,1.0,26914|27562
31985,25252,22335,9831,3,2,1.0,26914|27562
31985,27241,22335,12554,5,2,1.0,26914|27562
31985,27916,22335,13551,44,2,1.0,26914|27562
31985,30535,22335,18246,3,2,1.0,26914|27562
31985,31970,22335,22331,2,2,1.0,26914|27562
31985,32685,22335,24512,71,2,1.0,26914|27562
31985,36132,22335,40451,4,2,1.0,26914|27562
31990,2610,22338,96,66,2,1.0,26914|27562
31990,3261,22338,174,23,2,1.0,26914|27562
31990,3477,22338,181,23,2,1.0,26914|27562
31990,3636,22338,184,23,2,1.0,26914|27562
31990,4383,22338,207,24,2,1.0,26914|27562
31990,4562,22338,209,22,2,1.0,26914|27562
31990,6087,22338,225,6,2,1.0,26914|27562
31990,10743,22338,551,33,2,1.0,26914|27562
31990,10863,22338,555,19,2,1.0,26914|27562
31990,11783,22338,740,52,2,1.0,26914|27562
31990,13713,22338,1326,3,2,1.0,26914|27562
31990,18985,22338,3745,31,2,1.0,26914|27562
31990,22049,22338,6251,50,2,1.0,26914|27562
31990,22389,22338,6551,40,2,1.0,26914|27562
31990,23097,22338,7438,65,2,1.0,26914|27562
31990,23737,22338,8045,5,2,1.0,26914|27562
31990,23753,22338,8046,20,2,1.0,26914|27562
31990,25252,22338,9831,5,2,1.0,26914|27562
31990,27241,22338,12554,7,2,1.0,26914|27562
31990,27916,22338,13551,46,2,1.0,26914|27562
31990,30535,22338,18246,5,2,1.0,26914|27562
31990,31970,22338,22331,4,2,1.0,26914|27562
31990,31985,22338,22335,2,2,1.0,26914|27562
31990,32685,22338,24512,73,2,1.0,26914|27562
31990,33257,22338,26324,2,2,1.0,26914|27562
31990,33271,22338,26378,1,2,1.0,26914|27562
31990,36132,22338,40451,6,2,1.0,26914|27562
32686,2346,24512,95,1,2,1.0,26914|27562
32686,23098,24512,7438,4,2,1.0,26914|27562
32686,36207,24512,41409,6,2,1.0,26914|27562
32875,2610,24968,96,117,2,1.0,26914|27562
32875,3261,24968,174,74,2,1.0,26914|27562
32875,3477,24968,181,74,2,1.0,26914|27562
32875,3636,24968,184,74,2,1.0,26914|27562
32875,3886,24968,193,49,2,1.0,26914|27562
32875,4383,24968,207,75,2,1.0,26914|27562
32875,4562,24968,209,73,2,1.0,26914|27562
32875,6087,24968,225,57,2,1.0,26914|27562
32875,10743,24968,551,84,2,1.0,26914|27562
32875,10863,24968,555,70,2,1.0,26914|27562
32875,11783,24968,740,103,2,1.0,26914|27562
32875,12594,24968,981,51,2,1.0,26914|27562
32875,13713,24968,1326,54,2,1.0,26914|27562
32875,18985,24968,3745,82,2,1.0,26914|27562
32875,22049,24968,6251,101,2,1.0,26914|27562
32875,22389,24968,6551,91,2,1.0,26914|27562
32875,23097,24968,7438,116,2,1.0,26914|27562
32875,23737,24968,8045,56,2,1.0,26914|27562
32875,23753,24968,8046,71,2,1.0,26914|27562
32875,25252,24968,9831,56,2,1.0,26914|27562
32875,27241,24968,12554,58,2,1.0,26914|27562
32875,27246,24968,12556,50,2,1.0,26914|27562
32875,27251,24968,12557,50,2,1.0,26914|27562
32875,27916,24968,13551,97,2,1.0,26914|27562
32875,30535,24968,18246,56,2,1.0,26914|27562
32875,31970,24968,22331,55,2,1.0,26914|27562
32875,31985,24968,22335,53,2,1.0,26914|27562
32875,31990,24968,22338,51,2,1.0,26914|27562
32875,32685,24968,24512,124,2,1.0,26914|27562
32875,33257,24968,26324,53,2,1.0,26914|27562
32875,33271,24968,26378,52,2,1.0,26914|27562
32875,35005,24968,33143,21,2,1.0,26914|27562
32875,36132,24968,40451,57,2,1.0,26914|27562
33210,4088,26108,202,1,2,1.0,26914|27562
33210,34022,26108,29062,1,2,1.0,26914|27562
33257,2610,26324,96,64,2,1.0,26914|27562
33257,3261,26324,174,21,2,1.0,26914|27562
33257,3477,26324,181,21,2,1.0,26914|27562
33257,3636,26324,184,21,2,1.0,26914|27562
33257,4383,26324,207,22,2,1.0,26914|27562
33257,4562,26324,209,20,2,1.0,26914|27562
33257,6087,26324,225,4,2,1.0,26914|27562
33257,10743,26324,551,31,2,1.0,26914|27562
33257,10863,26324,555,17,2,1.0,26914|27562
33257,11783,26324,740,50,2,1.0,26914|27562
33257,13713,26324,1326,1,2,1.0,26914|27562
33257,18985,26324,3745,29,2,1.0,26914|27562
33257,22049,26324,6251,48,2,1.0,26914|27562
33257,22389,26324,6551,38,2,1.0,26914|27562
33257,23097,26324,7438,63,2,1.0,26914|27562
33257,23737,26324,8045,3,2,1.0,26914|27562
33257,23753,26324,8046,18,2,1.0,26914|27562
33257,25252,26324,9831,3,2,1.0,26914|27562
33257,27241,26324,12554,5,2,1.0,26914|27562
33257,27916,26324,13551,44,2,1.0,26914|27562
33257,30535,26324,18246,3,2,1.0,26914|27562
33257,31970,26324,22331,2,2,1.0,26914|27562
33257,32685,26324,24512,71,2,1.0,26914|27562
33257,36132,26324,40451,4,2,1.0,26914|27562
33271,2610,26378,96,65,2,1.0,26914|27562
33271,3261,26378,174,22,2,1.0,26914|27562
33271,3477,26378,181,22,2,1.0,26914|27562
33271,3636,26378,184,22,2,1.0,26914|27562
33271,4383,26378,207,23,2,1.0,26914|27562
33271,4562,26378,209,21,2,1.0,26914|27562
33271,6087,26378,225,5,2,1.0,26914|27562
33271,10743,26378,551,32,2,1.0,26914|27562
33271,10863,26378,555,18,2,1.0,26914|27562
33271,11783,26378,740,51,2,1.0,26914|27562
33271,13713,26378,1326,2,2,1.0,26914|27562
33271,18985,26378,3745,30,2,1.0,26914|27562
33271,22049,26378,6251,49,2,1.0,26914|27562
33271,22389,26378,6551,39,2,1.0,26914|27562
33271,23097,26378,7438,64,2,1.0,26914|27562
33271,23737,26378,8045,4,2,1.0,26914|27562
33271,23753,26378,8046,19,2,1.0,26914|27562
33271,25252,26378,9831,4,2,1.0,26914|27562
33271,27241,26378,12554,6,2,1.0,26914|27562
33271,27916,26378,13551,45,2,1.0,26914|27562
33271,30535,26378,18246,4,2,1.0,26914|27562
33271,31970,26378,22331,3,2,1.0,26914|27562
33271,31985,26378,22335,1,2,1.0,26914|27562
33271,32685,26378,24512,72,2,1.0,26914|27562
33271,33257,26378,26324,1,2,1.0,26914|27562
33271,36132,26378,40451,5,2,1.0,26914|27562
33400,2348,26667,95,82,2,1.0,26914|27562
33400,16944,26667,2637,132,2,1.0,26914|27562
33904,2348,28528,95,92,2,1.0,26914|27562
33904,16944,28528,2637,142,2,1.0,26914|27562
33904,23226,28528,7525,2,2,1.0,26914|27562
33904,30932,28528,19562,9,2,1.0,26914|27562
33904,33400,28528,26667,10,2,1.0,26914|27562
33932,3531,28706,182,24,2,1.0,26914|27562
33932,3639,28706,184,21,2,1.0,26914|27562
33932,4064,28706,199,3,2,1.0,26914|27562
33932,4081,28706,201,9,2,1.0,26914|27562
33932,4088,28706,202,28,2,1.0,26914|27562
33932,8652,28706,451,11,2,1.0,26914|27562
33932,17315,28706,2824,7,2,1.0,26914|27562
33932,24466,28706,8847,10,2,1.0,26914|27562
33932,24707,28706,9197,4,2,1.0,26914|27562
33932,24711,28706,9199,7,2,1.0,26914|27562
33932,26086,28706,10722,14,2,1.0,26914|27562
33932,27207,28706,12541,13,2,1.0,26914|27562
33932,27231,28706,12545,13,2,1.0,26914|27562
33932,33210,28706,26108,27,2,1.0,26914|27562
33932,34022,28706,29062,28,2,1.0,26914|27562
33932,34151,28706,29478,7,2,1.0,26914|27562
33932,36054,28706,39780,25,2,1.0,26914|27562
34151,3531,29478,182,17,2,1.0,26914|27562
34151,3639,29478,184,14,2,1.0,26914|27562
34151,4081,29478,201,2,2,1.0,26914|27562
34151,4088,29478,202,21,2,1.0,26914|27562
34151,8652,29478,451,4,2,1.0,26914|27562
34151,24466,29478,8847,3,2,1.0,26914|27562
34151,26086,29478,10722,7,2,1.0,26914|27562
34151,27207,29478,12541,6,2,1.0,26914|27562
34151,27231,29478,12545,6,2,1.0,26914|27562
34151,33210,29478,26108,20,2,1.0,26914|27562
34151,34022,29478,29062,21,2,1.0,26914|27562
34151,36054,29478,39780,18,2,1.0,26914|27562
34193,2610,29664,96,118,2,1.0,26914|27562
34193,3261,29664,174,75,2,1.0,26914|27562
34193,3477,29664,181,75,2,1.0,26914|27562
34193,3636,29664,184,75,2,1.0,26914|27562
34193,3886,29664,193,50,2,1.0,26914|27562
34193,4383,29664,207,76,2,1.0,26914|27562
34193,4562,29664,209,74,2,1.0,26914|27562
34193,6087,29664,225,58,2,1.0,26914|27562
34193,10743,29664,551,85,2,1.0,26914|27562
34193,10863,29664,555,71,2,1.0,26914|27562
34193,11783,29664,740,104,2,1.0,26914|27562
34193,12594,29664,981,52,2,1.0,26914|27562
34193,13713,29664,1326,55,2,1.0,26914|27562
34193,18985,29664,3745,83,2,1.0,26914|27562
34193,22049,29664,6251,102,2,1.0,26914|27562
34193,22389,29664,6551,92,2,1.0,26914|27562
34193,23097,29664,7438,117,2,1.0,26914|27562
34193,23737,29664,8045,57,2,1.0,26914|27562
34193,23753,29664,8046,72,2,1.0,26914|27562
34193,25252,29664,9831,57,2,1.0,26914|27562
34193,27241,29664,12554,59,2,1.0,26914|27562
34193,27246,29664,12556,51,2,1.0,26914|27562
34193,27251,29664,12557,51,2,1.0,26914|27562
34193,27916,29664,13551,98,2,1.0,26914|27562
34193,30535,29664,18246,57,2,1.0,26914|27562
34193,31970,29664,22331,56,2,1.0,26914|27562
34193,31985,29664,22335,54,2,1.0,26914|27562
34193,31990,29664,22338,52,2,1.0,26914|27562
34193,32685,29664,24512,125,2,1.0,26914|27562
34193,32875,29664,24968,1,2,1.0,26914|27562
34193,33257,29664,26324,54,2,1.0,26914|27562
34193,33271,29664,26378,53,2,1.0,26914|27562
34193,35005,29664,33143,22,2,1.0,26914|27562
34193,36132,29664,40451,58,2,1.0,26914|27562
35005,2610,33143,96,96,2,1.0,26914|27562
35005,3261,33143,174,53,2,1.0,26914|27562
35005,3477,33143,181,53,2,1.0,26914|27562
35005,3636,33143,184,53,2,1.0,26914|27562
35005,3886,33143,193,28,2,1.0,26914|27562
35005,4383,33143,207,54,2,1.0,26914|27562
35005,4562,33143,209,52,2,1.0,26914|27562
35005,6087,33143,225,36,2,1.0,26914|27562
35005,10743,33143,551,63,2,1.0,26914|27562
35005,10863,33143,555,49,2,1.0,26914|27562
35005,11783,33143,740,82,2,1.0,26914|27562
35005,12594,33143,981,30,2,1.0,26914|27562
35005,13713,33143,1326,33,2,1.0,26914|27562
35005,18985,33143,3745,61,2,1.0,26914|27562
35005,22049,33143,6251,80,2,1.0,26914|27562
35005,22389,33143,6551,70,2,1.0,26914|27562
35005,23097,33143,7438,95,2,1.0,26914|27562
35005,23737,33143,8045,35,2,1.0,26914|27562
35005,23753,33143,8046,50,2,1.0,26914|27562
35005,25252,33143,9831,35,2,1.0,26914|27562
35005,27241,33143,12554,37,2,1.0,26914|27562
35005,27246,33143,12556,29,2,1.0,26914|27562
35005,27251,33143,12557,29,2,1.0,26914|27562
35005,27916,33143,13551,76,2,1.0,26914|27562
35005,30535,33143,18246,35,2,1.0,26914|27562
35005,31970,33143,22331,34,2,1.0,26914|27562
35005,31985,33143,22335,32,2,1.0,26914|27562
35005,31990,33143,22338,30,2,1.0,26914|27562
35005,32685,33143,24512,103,2,1.0,26914|27562
35005,33257,33143,26324,32,2,1.0,26914|27562
35005,33271,33143,26378,31,2,1.0,26914|27562
35005,36132,33143,40451,36,2,1.0,26914|27562
35882,16139,38476,2236,44,2,1.0,26914|27562
35882,18804,38476,3619,74,2,1.0,26914|27562
35882,23584,38476,7897,12,2,1.0,26914|27562
35882,25753,38476,10299,49,2,1.0,26914|27562
35882,28426,38476,14631,3,2,1.0,26914|27562
35882,33829,38476,28269,93,2,1.0,26914|27562
36054,4088,39780,202,3,2,1.0,26914|27562
36054,33210,39780,26108,2,2,1.0,26914|27562
36054,34022,39780,29062,3,2,1.0,26914|27562
36065,2341,39896,95,92,2,1.0,26914|27562
36065,36204,39896,41409,91,2,1.0,26914|27562
36066,27887,39896,13520,67,2,1.0,26914|27562
36067,2611,39896,96,57,2,1.0,26914|27562
36132,2610,40451,96,60,2,1.0,26914|27562
36132,3261,40451,174,17,2,1.0,26914|27562
36132,3477,40451,181,17,2,1.0,26914|27562
36132,3636,40451,184,17,2,1.0,26914|27562
36132,4383,40451,207,18,2,1.0,26914|27562
36132,4562,40451,209,16,2,1.0,26914|27562
36132,10743,40451,551,27,2,1.0,26914|27562
36132,10863,40451,555,13,2,1.0,26914|27562
36132,11783,40451,740,46,2,1.0,26914|27562
36132,18985,40451,3745,25,2,1.0,26914|27562
36132,22049,40451,6251,44,2,1.0,26914|27562
36132,22389,40451,6551,34,2,1.0,26914|27562
36132,23097,40451,7438,59,2,1.0,26914|27562
36132,23753,40451,8046,14,2,1.0,26914|27562
36132,27241,40451,12554,1,2,1.0,26914|27562
36132,27916,40451,13551,40,2,1.0,26914|27562
36132,32685,40451,24512,67,2,1.0,26914|27562
36192,6086,41267,225,19,2,1.0,26914|27562
36193,36232,41267,41564,49,2,1.0,26914|27562
36194,1577,41267,88,44,2,1.0,26914|27562
36194,3531,41267,182,75,2,1.0,26914|27562
36194,3639,41267,184,72,2,1.0,26914|27562
36194,4052,41267,197,48,2,1.0,26914|27562
36194,4064,41267,199,54,2,1.0,26914|27562
36194,4081,41267,201,60,2,1.0,26914|27562
36194,4088,41267,202,79,2,1.0,26914|27562
36194,8652,41267,451,62,2,1.0,26914|27562
36194,17315,41267,2824,58,2,1.0,26914|27562
36194,20135,41267,4603,44,2,1.0,26914|27562
36194,24466,41267,8847,61,2,1.0,26914|27562
36194,24707,41267,9197,55,2,1.0,26914|27562
36194,24711,41267,9199,58,2,1.0,26914|27562
36194,25929,41267,10539,27,2,1.0,26914|27562
36194,26086,41267,10722,65,2,1.0,26914|27562
36194,27207,41267,12541,64,2,1.0,26914|27562
36194,27231,41267,12545,64,2,1.0,26914|27562
36194,27253,41267,12560,46,2,1.0,26914|27562
36194,30513,41267,18217,39,2,1.0,26914|27562
36194,33210,41267,26108,78,2,1.0,26914|27562
36194,33932,41267,28706,51,2,1.0,26914|27562
36194,34022,41267,29062,79,2,1.0,26914|27562
36194,34151,41267,29478,58,2,1.0,26914|27562
36194,36054,41267,39780,76,2,1.0,26914|27562
36203,6086,41409,225,22,2,1.0,26914|27562
36203,36192,41409,41267,3,2,1.0,26914|27562
36204,2341,41409,95,1,2,1.0,26914|27562
36205,27887,41409,13520,80,2,1.0,26914|27562
36205,36066,41409,39896,13,2,1.0,26914|27562
36206,2610,41409,96,122,2,1.0,26914|27562
36206,3261,41409,174,79,2,1.0,26914|27562
36206,3477,41409,181,79,2,1.0,26914|27562
36206,3636,41409,184,79,2,1.0,26914|27562
36206,3886,41409,193,54,2,1.0,26914|27562
36206,4383,41409,207,80,2,1.0,26914|27562
36206,4562,41409,209,78,2,1.0,26914|27562
36206,6087,41409,225,62,2,1.0,26914|27562
36206,10743,41409,551,89,2,1.0,26914|27562
36206,10863,41409,555,75,2,1.0,26914|27562
36206,11783,41409,740,108,2,1.0,26914|27562
36206,12594,41409,981,56,2,1.0,26914|27562
36206,13713,41409,1326,59,2,1.0,26914|27562
36206,18985,41409,3745,87,2,1.0,26914|27562
36206,22049,41409,6251,106,2,1.0,26914|27562
36206,22389,41409,6551,96,2,1.0,26914|27562
36206,23097,41409,7438,121,2,1.0,26914|27562
36206,23737,41409,8045,61,2,1.0,26914|27562
36206,23753,41409,8046,76,2,1.0,26914|27562
36206,25252,41409,9831,61,2,1.0,26914|27562
36206,27241,41409,12554,63,2,1.0,26914|27562
36206,27246,41409,12556,55,2,1.0,26914|27562
36206,27251,41409,12557,55,2,1.0,26914|27562
36206,27916,41409,13551,102,2,1.0,26914|27562
36206,30535,41409,18246,61,2,1.0,26914|27562
36206,31970,41409,22331,60,2,1.0,26914|27562
36206,31985,41409,22335,58,2,1.0,26914|27562
36206,31990,41409,22338,56,2,1.0,26914|27562
36206,32685,41409,24512,129,2,1.0,26914|27562
36206,32875,41409,24968,5,2,1.0,26914|27562
36206,33257,41409,26324,58,2,1.0,26914|27562
36206,33271,41409,26378,57,2,1.0,26914|27562
36206,34193,41409,29664,4,2,1.0,26914|27562
36206,35005,41409,33143,26,2,1.0,26914|27562
36206,36132,41409,40451,62,2,1.0,26914|27562
36208,23211,41412,7513,42,2,0.6667,26914|27562
36208,32707,41412,24592,87,2,0.6667,26914|27562
36215,2340,41441,95,117,2,1.0,26914|27562
36215,2609,41441,96,123,2,1.0,26914|27562
36215,6086,41441,225,145,2,1.0,26914|27562
36215,14312,41441,1495,123,2,1.0,26914|27562
36215,16943,41441,2637,123,2,1.0,26914|27562
36215,36192,41441,41267,126,2,1.0,26914|27562
36215,36203,41441,41409,123,2,1.0,26914|27562
36222,36223,41493,41495,9,2,0.6667,26914|27562
1230,993,78,70,151,2,1.0,196|409
1230,31222,78,20262,24,2,1.0,196|409
1741,993,92,70,152,2,1.0,196|409
1741,1230,92,78,1,2,1.0,196|409
1741,31222,92,20262,25,2,1.0,196|409
5186,28123,213,13924,134,2,1.0,196|409
5186,30772,213,18946,76,2,1.0,196|409
30772,28123,18946,13924,58,2,1.0,196|409
31222,993,20262,70,127,2,1.0,196|409
1000,2890,72,114,162,2,0.5,15040|17350
1000,2897,72,117,225,2,0.6667,15040|17350
1462,3092,85,170,207,2,0.5,12505|15040
1462,3524,85,182,231,2,0.5,12505|15040
1462,19870,85,4366,203,2,0.5,12505|15040
1462,25349,85,10017,58,2,0.6667,12505|15040
2110,16698,95,2517,93,3,1.0,12505|15040|17350
2110,34285,95,30145,32,2,0.6667,15040|17350
2890,2891,114,115,79,2,0.5,12505|15040
2890,2897,114,117,63,3,0.75,12505|15040|17350
2897,2891,117,115,16,2,0.6667,12505|15040
3076,3084,168,169,9,2,0.6667,15040|15041
3076,3524,168,182,16,2,0.5,15040|15041
3076,20124,168,4603,166,2,0.5,15040|15041
3084,3102,169,171,14,2,0.6667,15040|17350
3084,3524,169,182,7,3,0.75,15040|15041|17350
3084,20124,169,4603,157,3,0.75,15040|15041|17350
3092,3076,170,168,8,2,0.5,15040|15041
3092,3084,170,169,17,3,0.75,15040|15041|17350
3092,3102,170,171,31,2,0.5,15040|17350
3092,3524,170,182,24,4,1.0,12505|15040|15041|17350
3092,20124,170,4603,174,4,1.0,12505|15040|15041|17350
3102,20124,171,4603,143,2,0.5,15040|17350
3524,3102,182,171,7,2,0.5,15040|17350
3524,20124,182,4603,150,4,1.0,12505|15040|15041|17350
4197,1462,206,85,130,2,0.6667,12505|15040
4197,22205,206,6403,93,2,0.6667,15040|17350
4197,25349,206,10017,188,3,1.0,12505|15040|17350
7427,1000,332,72,204,2,1.0,15040|17350
7427,19449,332,4111,87,2,0.6667,15040|17350
9815,2110,536,95,221,3,0.75,12505|15040|17350
9815,34163,536,29559,194,3,0.75,12505|15040|17350
16698,19135,2517,3902,229,3,1.0,12505|15040|17350
19449,1000,4111,72,117,2,0.6667,15040|17350
19870,3076,4366,168,12,2,0.5,15040|15041
19870,3084,4366,169,21,3,0.75,15040|15041|17350
19870,3092,4366,170,4,4,1.0,12505|15040|15041|17350
19870,3102,4366,171,35,2,0.5,15040|17350
19870,3524,4366,182,28,4,1.0,12505|15040|15041|17350
19870,20124,4366,4603,178,4,1.0,12505|15040|15041|17350
20124,27718,4603,13251,211,3,0.75,12505|15040|17350
20124,34609,4603,31277,137,3,0.75,12505|15040|17350
21518,12592,5778,981,18,3,0.75,12505|15040|17350
21518,27244,5778,12556,13,4,1.0,12505|15040|15041|17350
21518,31983,5778,22335,14,4,1.0,12505|15040|15041|17350
21518,33256,5778,26324,17,4,1.0,12505|15040|15041|17350
21518,33269,5778,26378,14,3,0.75,12505|15040|15041
22205,19870,6403,4366,240,2,0.5,15040|17350
22205,25349,6403,10017,95,2,0.6667,15040|17350
25349,3084,10017,169,166,2,0.5,15040|17350
25349,3092,10017,170,149,3,0.75,12505|15040|17350
25349,3102,10017,171,180,2,0.6667,15040|17350
25349,3524,10017,182,173,3,0.75,12505|15040|17350
25349,19870,10017,4366,145,3,0.75,12505|15040|17350
26968,12592,12143,981,18,2,0.6667,15040|17350
26968,27244,12143,12556,13,2,0.5,15040|17350
26968,31983,12143,22335,14,2,0.5,15040|17350
26968,33256,12143,26324,17,2,0.5,15040|17350
27244,12592,12556,981,5,3,0.75,12505|15040|17350
27244,31983,12556,22335,1,4,1.0,12505|15040|15041|17350
27244,33256,12556,26324,4,4,1.0,12505|15040|15041|17350
27244,33269,12556,26378,1,3,0.75,12505|15040|15041
30109,12592,17286,981,62,3,0.75,12505|15040|17350
30109,21518,17286,5778,44,4,1.0,12505|15040|15041|17350
30109,26968,17286,12143,44,2,0.5,15040|17350
30109,27244,17286,12556,57,4,1.0,12505|15040|15041|17350
30109,31983,17286,22335,58,4,1.0,12505|15040|15041|17350
30109,33256,17286,26324,61,4,1.0,12505|15040|15041|17350
30109,33269,17286,26378,58,3,0.75,12505|15040|15041
